tie_line,phase1_x_2-phenylethanol,phase1_x_camphor,phase1_x_carvacrol,phase1_x_water4C_aparicio2007,phase1_w_2-phenylethanol,phase1_w_camphor,phase1_w_carvacrol,phase1_w_water4C_aparicio2007,phase2_x_2-phenylethanol,phase2_x_camphor,phase2_x_carvacrol,phase2_x_water4C_aparicio2007,phase2_w_2-phenylethanol,phase2_w_camphor,phase2_w_carvacrol,phase2_w_water4C_aparicio2007
245,0.0012244092460004482,1.1904895006404985e-05,0.00033750010927387496,0.9984261857497192,0.00822523931134567,9.965950710673974e-05,0.0027880117092671853,0.9888870894722804,0.2865899842886237,0.26735435390307544,0.26699691354424265,0.17905874826405813,0.29409526550846776,0.34188929980789085,0.33692403953983086,0.027091395143810627
246,0.0011708257698267038,1.205258419388048e-05,0.0003467010212841754,0.9984704206246952,0.00786715997810493,0.00010091996848248265,0.002864702740318097,0.9891672173130944,0.2738352733815211,0.2749982725840438,0.2746624036924549,0.1765040503419802,0.27933810423244315,0.3495762993957339,0.3445392797780504,0.026546316593772556
247,0.0011218699553216097,1.2183183538096071e-05,0.00035513636744124386,0.998510810493699,0.007539854676295729,0.00010203577515623498,0.0029350421308647658,0.9894230674176834,0.2621595199030778,0.28197688244227115,0.2816622164440452,0.17420138121060583,0.2659926645115732,0.35652398720722883,0.35142394762005813,0.02605940066113988
248,0.001076951046254674,1.2299468556727445e-05,0.00036290002535043723,0.9985478494598381,0.007239412286426884,0.00010303028897222589,0.002999805383195546,0.9896577520414054,0.25143257790431944,0.2883731638729727,0.2880792047078481,0.17211505351485973,0.2538655122277058,0.36283420600555494,0.35767847119811824,0.025621810568621086
249,0.0010355771488066894,1.240364763805456e-05,0.0003700707866638735,0.9985819484168914,0.006962573639472124,0.00010392211731854671,0.0030596438729404733,0.9898738603702688,0.24154419661540974,0.2942569007647342,0.2939830713818502,0.17021583123800588,0.24279701533886947,0.36859090607393763,0.36338566635514286,0.02522641223205007
250,0.0009973349785039845,1.2497500305953959e-05,0.0003767153466317189,0.9986134521745583,0.006706598416010474,0.00010472626875888118,0.0031151093590379517,0.9900735659561928,0.23240040806033085,0.29968718985363596,0.29943286495934474,0.1684795371266885,0.23265426960182625,0.373863909805715,0.36861443643085456,0.024867384161604195
251,0.0009618743863448544,1.2582474494422234e-05,0.00038289055341554135,0.9986426525857451,0.006469163351060077,0.00010545496684433544,0.00316667244243484,0.9902587092396608,0.22392066435207286,0.304714405253885,0.3044789344264296,0.16688599596761258,0.22332572966860542,0.3787117647735792,0.3734225775251433,0.02453992803267214
252,0.0009288966278392707,1.2659762501229026e-05,0.00038864524236160893,0.9986697983672979,0.006248285008650557,0.00010611828596374948,0.003214737631909099,0.9904308590734766,0.21603554650336318,0.3093817429634216,0.309164466895149,0.1654182436380661,0.21471708360675407,0.38318393148864416,0.37785893043840707,0.024240054466194646
253,0.0008981450012691901,1.2730352611623221e-05,0.0003940215767483314,0.9986951030693708,0.006042258085985082,0.00010672458406255154,0.0032596543665552027,0.9905913629633972,0.2086849247095487,0.31372645361267293,0.3135267155034564,0.1640619061743219,0.20674804848502407,0.3873224813500424,0.3819650515549622,0.023964418609971345
254,0.000869397629908979,1.2795072293454336e-05,0.00039905619197707205,0.9987187511058204,0.005849607821280379,0.00010728086482718736,0.0033017264284723904,0.9907413848854201,0.2018164649579987,0.3177808262574199,0.31759797968780695,0.1628047290967745,0.19934985478997155,0.3911634268147612,0.3857765222330319,0.02371019616223529
255,0.0008171685049864118,1.2909580900077892e-05,0.0004082242770044615,0.9987616976371091,0.00549946807098359,0.00010826608482171703,0.0033783654518916104,0.9910139003923032,0.18934861296882066,0.3251275599666717,0.32497662364565194,0.1605472034188558,0.18603692558566215,0.3980723693361264,0.3926339792614606,0.023256725816750975
256,0.0007933702830951521,1.296046667115635e-05,0.0004124105495050969,0.9987812587007285,0.00533987256333182,0.00010870432566868898,0.003413370753498656,0.9911380523575007,0.18367364799466213,0.3284661641903783,0.32833028727532154,0.15952990053963811,0.18002619322498142,0.4011905628228538,0.39572959142595404,0.023053652526210756
257,0.0007709365053410272,1.3007708689580623e-05,0.00041636177470436643,0.998799694011265,0.005189396231018788,0.00010911142979367205,0.003446416856997454,0.99125507548219,0.17832819789884422,0.33160789005653385,0.33148650524135825,0.1585774068032637,0.17439198374280088,0.40411277122016254,0.3986310134231965,0.022864231613840012
258,0.0007497516516572205,1.3051682422481763e-05,0.00042009740334727645,0.998817099262573,0.005047269494792668,0.00010949058701775982,0.0034776653939785998,0.991365574524211,0.17328444806271437,0.3345696385840946,0.3344622018131417,0.15768371154004934,0.16909997458921033,0.40685691851368583,0.4013559752635335,0.022687131633570355
259,0.000729713035010071,1.3092712799500239e-05,0.0004236347705291046,0.9988335594816614,0.0049128080081558435,0.0001098445597973822,0.0035072604672318508,0.991470086964815,0.16851762061329342,0.3373664351489707,0.33727242567755517,0.15684351856018072,0.16411989351024892,0.40943880732327576,0.40392011164559516,0.022521187520880122
260,0.0007107290532486982,1.3131083594662053e-05,0.0004269893868358132,0.9988491504763207,0.004785401079523992,0.00011017576222422758,0.0035353310560047543,0.991569092102247,0.16400557026583848,0.3400116783061745,0.3399305984185488,0.15605215300943817,0.15942493777664846,0.41187242311350614,0.4063372620389958,0.022365377070849603
261,0.0006927177153230331,1.3167043426695799e-05,0.0004301751722757146,0.9988639400689745,0.004664501906544706,0.00011048631065439084,0.00356199294988948,0.9916630188329115,0.15972844545680512,0.34251735493198077,0.34244872941625937,0.15530547019495478,0.15499129093659794,0.4141701883447371,0.4086197214423118,0.022218799276353108
262,0.0006756054000462151,1.3200811012541496e-05,0.0004332046566610016,0.9988779891322802,0.004549619347417923,0.00011077806804429654,0.0035873504060509073,0.991752252178487,0.15566839976803998,0.3448942211839534,0.3448375966435902,0.15459978240441635,0.150797718087453,0.4163431749529486,0.4107784500748118,0.022080656884786803
263,0.0006593258045938359,1.3232579521823961e-05,0.0004360891504471793,0.9988913524654373,0.0044403109469284404,0.00011105268072032052,0.003611497562737745,0.9918371388096134,0.15180934570487478,0.3471519563657507,0.3471069004250933,0.1539317975042813,0.14682522524377842,0.4184012830793918,0.41282324979921875,0.021950241877610993
264,0.0006438190441892046,1.3262519993646946e-05,0.0004388388866757831,0.9989040795491414,0.004336176962396388,0.0001113116072654686,0.003634519614393484,0.9919179918159445,0.14813674384984138,0.3492992944819587,0.3492653949283128,0.1532985667398871,0.14305677127276548,0.42035339217372364,0.4147629133057844,0.02182692324772648
265,0.0006290309071930362,1.3290785234283732e-05,0.0004414631643422644,0.9989162151432304,0.004236855419886099,0.00011155615138800314,0.0036564939979274497,0.9919950944307984,0.14463742110422492,0.3513441359436132,0.35132099983651227,0.15269744311564953,0.13947702309812038,0.4222074891201857,0.41660535063624893,0.021710137145444952
266,0.0006149121598628809,1.3317510814921698e-05,0.00044397042490395996,0.9989277999044183,0.004142017495852789,0.00011178747051313397,0.0036774910282058974,0.9920687040054281,0.14129941483383565,0.3532936460423031,0.35328089881319846,0.15212604031066274,0.13607214696255393,0.42397077791125837,0.4183576975075712,0.02159937761861652
267,0.0006014179942130892,1.3342818632861994e-05,0.0004463683613197149,0.9989388708258343,0.004051363849622099,0.00011200660579919658,0.0036975748007962547,0.9921390547437825,0.13811183583273062,0.3551543349370272,0.35515161949762397,0.1515822097326181,0.1328296293078907,0.42564977270543697,0.42002640724437096,0.021494190742301328
268,0.0029655236746687517,3.4072374454532227e-06,5.9717730295450006e-05,0.9969713513575903,0.019765617841509927,2.8299751503800437e-05,0.0004894530345127096,0.9797166293724736,0.6408507887890094,0.040625347156716604,0.04044825750544363,0.27807560654883046,0.8192778827635352,0.0647206121179174,0.06358766218087292,0.052413842937674704
269,0.0026591150030942225,5.540001234815756e-06,0.00010550936687143175,0.9972298356287995,0.01774812494230582,4.607829935130973e-05,0.0008659745076979022,0.981339822250645,0.591519051963938,0.07486117719899059,0.07457939190482739,0.25904037893224396,0.7260485722433058,0.11450509569401547,0.11256788596992896,0.046878446092749854
270,0.0024189856657750165,6.993041800053413e-06,0.00014230699133861957,0.9974317143010862,0.016163011266621122,5.822725655765057e-05,0.0011692676957659903,0.9826094937810551,0.548120169371057,0.10390383395437043,0.103561038702822,0.24441495797175047,0.6517596819804982,0.15396234045270632,0.1514282276970739,0.042849749869721517
271,0.0022239143994357696,8.04308390948359e-06,0.00017281095669801749,0.9975952315599568,0.014872729389533578,6.702956978820498e-05,0.0014211588282770833,0.9836390822124012,0.5100437987632256,0.1287623846763747,0.12838606980992925,0.23280774675047053,0.5912165090069633,0.1859941632039661,0.1830019506360966,0.03978737715297397
272,0.002061280079644353,8.835515214496023e-06,0.00019866560919491144,0.9977312187959463,0.013795220510662828,7.368765620059594e-05,0.0016349823457283857,0.9844961094874082,0.47655739855452467,0.15023623310665207,0.14984419763009205,0.22336217070873118,0.5409462793640648,0.21251267155582287,0.20915949560933386,0.037381553470778386
273,0.0019229996537632168,9.453729757879492e-06,0.00022094971200956403,0.9978465969044694,0.012877795336035624,7.889268183005062e-05,0.0018195101644075276,0.9852238018177268,0.446977483413476,0.16894911485676173,0.1685531021915171,0.2155202995382454,0.4985476313527496,0.2348270678465108,0.23118331923358681,0.03544198156715278
274,0.0018036005952583396,9.94885382549919e-06,0.00024041074397238748,0.9979460398069439,0.01208470250109218,8.306916917728844e-05,0.0019808345367957063,0.9858513937929347,0.42071376811086064,0.18538804701447104,0.18499588952078883,0.20890229535387952,0.4623101874992012,0.25386316577888524,0.24998131671899654,0.03384533000291697
275,0.0016992143977095757,1.0353914093475665e-05,0.0002575886084133093,0.9980328430797837,0.011390620880190647,8.649181259456844e-05,0.0021233647555241866,0.9863995225516907,0.39727108712175874,0.1999358716071462,0.19955280941022469,0.20324023186087042,0.4309840273838687,0.27029384730467465,0.26621394198766324,0.03250818332379341
276,0.001607010783650461,1.0691165210809746e-05,0.0002728861719797627,0.998109411879159,0.010776993525733984,8.934599608727594e-05,0.002250396758667152,0.9868832637195116,0.3762384162890958,0.21289627088429697,0.21252579049046874,0.19833952233613839,0.40363511100521543,0.28461977907304464,0.2803729901281278,0.03137211979361218
277,0.0015248603620382814,1.097613179191623e-05,0.000286611998352311,0.9981775515078175,0.01022983772058332,9.176122558124612e-05,0.0023644589029621415,0.9873139421508733,0.35727532511945376,0.22451249963410197,0.22415688197355707,0.1940552932728872,0.37955171674284555,0.2972211330963923,0.2928321442107544,0.030395005950007617
278,0.0014511234822826545,1.1219964686030792e-05,0.00029900753629751584,0.9982386490167338,0.009738371938922493,9.383064483689084e-05,0.002467532353967446,0.9877002650622732,0.34009929376580317,0.2349813020527634,0.23464198893818858,0.19027741524324482,0.35818215800607534,0.3083917474794057,0.30388039585762244,0.02954569865689657
279,0.001384512741751921,1.1430873491363545e-05,0.00031026512182520563,0.9982937912629315,0.00929412038992974,9.562291493896647e-05,0.002561197256274685,0.9880490594388567,0.32447493015909007,0.24446329761734137,0.2441411415150033,0.1869206307085653,0.339092274831792,0.31836230271578486,0.3137447393803162,0.028800683072107067
280,0.0013240003958675539,1.161503366467955e-05,0.00032054031796861505,0.9983438442524991,0.008890309155362614,9.718974548764826e-05,0.0026467330812631608,0.9883657680178866,0.31020512485429436,0.25309077256173584,0.25278620961600323,0.1839178929679666,0.32193576212927716,0.32731641754293095,0.32260594469714776,0.028141875630644148
281,0.0012687541103159074,1.1777175917318052e-05,0.00032996058452810264,0.9983895081292387,0.008521446621486213,9.857079317782264e-05,0.0027251892277770067,0.988654793357559,0.2971239349641006,0.26097358711733804,0.2606867586659044,0.18121571925265698,0.3064330420008652,0.33540206555612057,0.3306097523234007,0.027555140119613554
282,0.001218091300590625,1.192098401204062e-05,0.00033863153854022635,0.9984313561768571,0.00818302493421793,9.979697142759774e-05,0.0027974360699462293,0.9889197420244082,0.2850908749162195,0.2682036804127769,0.26793451933093515,0.17877092534006825,0.29235594361850026,0.3427398222651642,0.3378749650835129,0.027029269032822694
283,0.001171446108305416,1.2049369293443167e-05,0.00034664160707117855,0.99846986291533,0.00787130385003394,0.00010089273658368086,0.0028642029427091062,0.9891636004706733,0.27398635732740606,0.2748585495113058,0.27460684211489544,0.17654825104639282,0.27951641483931156,0.34942892529114805,0.34449939725484857,0.026555262614691773
284,0.001128344750900962,1.2164661159678972e-05,0.0003540654537380977,0.9985054251342013,0.007583149202715087,0.00010187767563978831,0.002926106146193562,0.9893888669754517,0.26370803901005824,0.28100395636533765,0.2807693871847946,0.17451861743980962,0.2677580805680014,0.3555517943669603,0.3505643139397513,0.026125811125286905
285,0.0010883870666826131,1.2268744551285856e-05,0.0003609666163411967,0.9985383775724248,0.007315911857446027,0.00010276765327469428,0.002983670525288406,0.9895976499639909,0.25416788358366954,0.28669605430033185,0.28647823863969957,0.17265782347629904,0.2569498450780015,0.36117744946497216,0.35613778965998993,0.02573491579703643
286,0.0010512325120299849,1.2363162493057357e-05,0.0003673995880600151,0.9985690047374169,0.007067335790482772,0.00010357566803310993,0.003037346513983367,0.9897917420275008,0.2452897868290374,0.291983069720988,0.29178157741596783,0.17094556603400674,0.24698098342795602,0.3663641275566089,0.361277280555994,0.025377608459441155
287,0.001016589130064823,1.2449188667635062e-05,0.00037341137382936355,0.9985975503074381,0.00683548559484062,0.00010431245887153895,0.0030875228929123782,0.9899726790533754,0.23700765119624645,0.2969066464387521,0.29672101927165834,0.16936468309334313,0.23775733362360463,0.3711613094796819,0.36603161754512975,0.025049739351583694
288,0.000984205031780466,1.2527882993332945e-05,0.0003790427650767183,0.9986242243201495,0.006618690461303246,0.00010498696993765705,0.003134537246972393,0.9901417853217868,0.2292638167691872,0.3015029300432491,0.3013326944852628,0.16790055870230092,0.22919831208414748,0.37561130679664134,0.3704425672948362,0.02474781382437501
289,0.0009253681796811472,1.2666699762085977e-05,0.000389302380517227,0.9986726627400395,0.006224646525718168,0.00010617807148647447,0.003220222839984607,0.9904489525628107,0.21519507169363739,0.3098357785398528,0.30969488842119397,0.1652742613453159,0.21380601276974293,0.3836104095799096,0.37837319684782067,0.024210380802526715
290,0.0008985574505311261,1.2728215030585549e-05,0.00039398932301924874,0.9986947250114191,0.006045020047429766,0.0001067064380218647,0.003259380644889287,0.990588892869659,0.20878649952349204,0.3136242347721433,0.313497304940098,0.16409196076426677,0.20686047291037998,0.38721835724544557,0.38195099472693866,0.02397017511723578
291,0.0008732821072753441,1.2785229944765386e-05,0.0003984145189194978,0.9987155181438604,0.005875640884794393,0.00010719646126616114,0.0032963595199189733,0.9907208031340204,0.20274728983805376,0.31719025035620685,0.3170768168971529,0.16298564290858655,0.20035228850853612,0.39059825874885223,0.38530307336184394,0.023746379380767606
292,0.000849411808492097,1.2838216373962577e-05,0.00040259957588501016,0.998735150399249,0.005715642277309044,0.000107652138136872,0.0033313387178792665,0.9908453668666748,0.19704653615197598,0.32055283194532114,0.3204524425189737,0.16194818938372926,0.19424139338095214,0.39377108408289424,0.3884501555389958,0.0235373669971578
293,0.0008268307910587958,1.2887583613350942e-05,0.00040656376233371187,0.9987537178629942,0.005564254082843639,0.00010807693780384329,0.003364478149193303,0.9909631908301592,0.1916566681581573,0.32372888186853555,0.3236410973431983,0.16097335263010898,0.1884924712037721,0.3967553072731422,0.3914105009481277,0.023341720574958015
294,0.0008054358483870261,1.2933686834855854e-05,0.000410324308249252,0.9987713061565289,0.005420789419229469,0.00010847387276839964,0.003395920861681239,0.9910748158463208,0.18655301914508074,0.3267334859875376,0.3266578814771802,0.1600556133902013,0.18307427227732037,0.3995672679891397,0.39420026258673124,0.023158197146808807
295,0.0007851346565943231,1.2976836741484632e-05,0.00041389667872791114,0.9987879918279362,0.005284633599319076,0.00010884558000701384,0.003425795296453911,0.9911807255242201,0.18171345340144904,0.32958014746606695,0.32951631292876155,0.15919008620372252,0.17795904420989647,0.40222147059381747,0.39683378157603394,0.022985703620252113
296,0.0007658443567662997,1.3017306034114712e-05,0.0004172947949715234,0.9988038435422281,0.005155234753817542,0.00010919437540265908,0.0034542171115293997,0.9912813537592504,0.1771180518258237,0.33228098955579044,0.332228530061062,0.15837242855732367,0.17312205600106312,0.4047308350043225,0.3993238345203634,0.022823274474250796
297,0.0007474903568660417,1.3055335019021686e-05,0.0004205312240283256,0.9988189230840867,0.005032095902979722,0.00010952230096022423,0.0034812907482905044,0.9913770910477696,0.17274884244516003,0.3348469271696808,0.3348054629216793,0.1575987674634798,0.16854119770694553,0.4071069073407258,0.4016818412591304,0.022670053693198144
298,0.0007300053090916355,1.3091136078162506e-05,0.00042361733769357215,0.9988332862171367,0.004914768185899299,0.00010983116247959948,0.0035071107440494543,0.9914682899075717,0.16858956926164312,0.3372878138105353,0.33725697999190507,0.15686563693591646,0.16419664213825358,0.40936003788389763,0.4039180404118688,0.02252527956597993
299,0.0007133282640608084,1.3124898424603405e-05,0.0004265634692689133,0.9988469833682456,0.004802845259470994,0.0001101225695768977,0.0035317630267111973,0.991555269144241,0.16462549251587943,0.3396125664214449,0.33959201290761615,0.15616992815505965,0.16007055755776764,0.4114995318591528,0.4060416381455777,0.02238827243750176
300,0.0006974038816997637,1.3156789779551593e-05,0.00042937900231984573,0.9988600603262008,0.004695958067244132,0.00011039794995217864,0.0035553256498315608,0.9916383183329721,0.1608432173158278,0.34182927546765096,0.34181866644941084,0.15550884076711044,0.15614686287525206,0.4135337783819798,0.4080609354196464,0.02225842332312177
301,0.000682181816863116,1.3186960444885614e-05,0.0004320724958960175,0.9988725587267959,0.004593770767841816,0.00011065858365459866,0.0035778698272313576,0.9917177008212722,0.15723054312457413,0.3439452962637935,0.34394430980766827,0.1548798508039641,0.15241101777726404,0.4154703601440596,0.40998343624471567,0.02213518583396068
302,0.0030056728046365016,3.10231497969328e-06,5.3827934008653465e-05,0.9969373969463752,0.02002954329143574,2.5762408249527003e-05,0.00044109871214844537,0.9795035955881664,0.6467878757573693,0.03637698803238958,0.0362394551169274,0.28059568109331356,0.8312900694090712,0.058262441872511936,0.05727579353401768,0.05317169518439903
303,0.002721290143467593,5.131846949040464e-06,9.614248789928254e-05,0.997177435521684,0.018157968337985823,4.2671442541258195e-05,0.0007888719166090346,0.981010488302864,0.6020849755003667,0.06762643110385645,0.06740349242952484,0.26288510096625206,0.7451518914988249,0.10429769495243514,0.10258128888122718,0.0479691246675127
304,0.002494114443840177,6.556438999184451e-06,0.00013074017660181855,0.9973685889405588,0.016659318572549153,5.4573285925762004e-05,0.0010738624501066424,0.9822122456914185,0.5621207748900959,0.09459370459472184,0.09431842897531048,0.24896709153987184,0.6750665865952908,0.14156322038114907,0.13928753994882118,0.044082653074738874
305,0.002306922403583047,7.608249067777176e-06,0.00015980129205606672,0.9975256680552932,0.015422059152973046,6.338191003738538e-05,0.0013136763998982132,0.9832008825370914,0.5265344896314943,0.11802278242908444,0.11771687884041444,0.23772584909900665,0.6169735893349716,0.17233632279181504,0.16962006364658985,0.04107002422662347
306,0.002149102562076567,8.414923635000247e-06,0.00018469670035587283,0.9976577858139326,0.014377271580907165,7.015210983194333e-05,0.0015194177826261374,0.9840331585266348,0.4948224627068275,0.13852552890474668,0.1382035970795472,0.22844841130887852,0.568058150770308,0.1981729752291974,0.19510188688888563,0.03866698711160912
307,0.002013681474646319,9.052198158469325e-06,0.00020634669533207728,0.9977709196318632,0.013479553942555766,7.551096528250536e-05,0.0016985604122535024,0.9847463746799082,0.46648195236295337,0.156594761768732,0.15626678595325627,0.22065649991505834,0.5263149649491354,0.22017060022342608,0.21680849064543956,0.03670594418199889
308,0.0018958440849873744,9.567732086282319e-06,0.00022540024327361515,0.9978691879396527,0.012697490441636565,7.985378493363603e-05,0.0018563864539090597,0.9853662693195208,0.44105886940827804,0.1726258149749347,0.1722986957605589,0.2140166198562283,0.49027971510474994,0.23912464067107464,0.2355201605903144,0.035075483633861045
309,0.0017921332550600113,9.992958394072027e-06,0.00024233272791702675,0.9979555410586289,0.012008483012890599,8.344170158770462e-05,0.0019967728090907965,0.9859113024764309,0.41815916082165416,0.1869367477291247,0.18661527781884066,0.2082888136303804,0.4588594985851282,0.2556254069286812,0.2518164168456079,0.03369867764058278
310,0.0016999873182822814,1.0349418428539855e-05,0.00025750305231789255,0.9980321602109713,0.011395759236486554,8.645393251645329e-05,0.0021226515074405762,0.9863951353235563,0.39744669267025634,0.19978497404854448,0.19947247842898802,0.20329585485221116,0.4312227285151697,0.27012003711103083,0.26613651966138563,0.032520714712413794
311,0.001617458314464311,1.0652351242800962e-05,0.0002711888891951867,0.9981007004450978,0.010846545947045268,8.901743272380559e-05,0.0022362944674655157,0.9868281421527654,0.3786366693973046,0.21138034089437654,0.21107910721957074,0.1989038824887482,0.40672576414751105,0.28295334327263055,0.2788194041090196,0.03150148847083888
312,0.0015430325086376198,1.0912832131845624e-05,0.00028360944804598816,0.9981624452111847,0.010350903921657125,9.122458567075573e-05,0.002339497738958625,0.9872183737537135,0.3614881246277043,0.22189522255122776,0.22160679654624876,0.19500985627481926,0.38486282457069276,0.2943954566972533,0.29013073457522104,0.03061098415683287
313,0.0014755118515472744,1.1139098721995991e-05,0.00029494075189786926,0.9982184082978329,0.00990095709884978,9.314418624255134e-05,0.0024337053297355006,0.9875721933851722,0.3457968885460331,0.23147229026588526,0.231197682060058,0.19153313912802378,0.36523104969889225,0.30466098532095437,0.3002816679161291,0.029826297064024416
314,0.001413933063735018,1.1337399705629756e-05,0.0003053261845885377,0.9982694033519708,0.009490365705896103,9.482847781043337e-05,0.0025200948226728748,0.9878947109936205,0.33138946983839973,0.240230508510875,0.23997033894626588,0.18840968270445937,0.34750564414811624,0.3139225708998282,0.3094421408308341,0.029129644121221352
315,0.001357511043704706,1.1512559606525948e-05,0.00031488401649879975,0.99831609238019,0.009113957311186324,9.631783981285021e-05,0.0025996385513103897,0.9881900862976905,0.3181178862492983,0.24826977070009265,0.24802437642199227,0.1855879666286167,0.33142187302009635,0.3223206615432508,0.3177504536719746,0.028507011764678198
316,0.0013055982291419468,1.1668360703908698e-05,0.0003237128638776682,0.9983590205462766,0.008767461563515877,9.764396077731373e-05,0.0026731480339091673,0.9884617464417975,0.30585538993530753,0.25567451786071704,0.25544402764595836,0.18302606455801715,0.31676181191357583,0.32997067808773284,0.325320302205241,0.027947207793450363
317,0.0012576548597520913,1.180780893459303e-05,0.0003318957441934102,0.99839864158712,0.008447315876063743,9.883204948602805e-05,0.0027413070199356713,0.9887125450545144,0.2944929496945235,0.26251657817596713,0.2623009688983524,0.18068950323115696,0.3033444503150179,0.33696834892150834,0.33224601473461757,0.02744118602885621
318,0.001213226795732413,1.193332241689754e-05,0.00033950313434024385,0.9984353367475104,0.008150520330452096,9.990240407157719e-05,0.002804696438578883,0.9889448808268974,0.28393636529764066,0.26885741216715847,0.26865655016574885,0.17854967236945196,0.2910182004057493,0.3433937367279821,0.33860650682769716,0.026981556038571414
319,0.0011719287603739479,1.2046868443452035e-05,0.00034659533122356084,0.998469429039959,0.007874527959334625,0.0001008715531723462,0.002863813676634872,0.9891607868108582,0.2741038996572049,0.2747499006609016,0.27456357251469576,0.17658262716719775,0.2796551568017172,0.34931431636295407,0.3444683053380909,0.026562221497237738
320,0.001133431387815628,1.215006225071029e-05,0.0003532242597372444,0.9985011942901965,0.007617159857682139,0.00010175307934610953,0.002919087357275401,0.9893619997056965,0.2649243354930149,0.28023978213092837,0.2800677176843328,0.1747681646917239,0.26914664884790385,0.3547873553166551,0.3498878880916995,0.026178107743741602
321,0.0010637427510549497,1.2330530624453152e-05,0.00036526655412593155,0.9985586601641947,0.007151040874886496,0.00010329650709103006,0.003019543482879638,0.9897261191351427,0.2482822752712916,0.29016568623200123,0.2900211939734839,0.17153084452322323,0.2503345617770348,0.3645796078583509,0.35958665563733605,0.025499174727278084
322,0.0010320921930180788,1.2409866929895529e-05,0.0003707535080308481,0.998584744432021,0.0069392468020115896,0.00010397578045471773,0.0030653342908235014,0.9898914431267102,0.2407168238970962,0.29466685315429203,0.2945356263680766,0.17008069658053518,0.24188194506586272,0.3689771875508065,0.36394317116572,0.025197696217610855
323,0.0010023123597938447,1.2483051164513854e-05,0.0003759260374451686,0.9986092785515964,0.006739916020897964,0.00010460281530094889,0.0031085119409862156,0.990046969222815,0.23359634145182384,0.2988971075326836,0.29877878440994843,0.1687277666055442,0.23398182814204097,0.3730860656198891,0.36801420539200214,0.024917900846067653
324,0.0009742385870891338,1.2550765220759445e-05,0.00038081088648215893,0.998632399761208,0.006551955983215039,0.00010518336805811546,0.00314929782464409,0.9901935628240828,0.22688294976858772,0.3028801354505256,0.3027743505586544,0.1674625642222322,0.22658173971143042,0.3769337813265931,0.3718269480526636,0.024657530909312844
325,0.0009477253738498285,1.261359412663539e-05,0.00038543179460037106,0.9986542292374231,0.006374400813293449,0.00010572238094809382,0.0031878885525392676,0.9903319882532192,0.22054291764132136,0.30663694893103394,0.30654333738509637,0.16627679604254825,0.21963564932186752,0.38054447851902784,0.37540524106948203,0.024414631089622607
326,0.0009226436326881087,1.2672043775564342e-05,0.00038980992358118855,0.9986748743999552,0.00620639319449757,0.00010622413052077936,0.0032244594642640567,0.9904629232107177,0.21454611125629122,0.31018624795278826,0.31010444852154373,0.16516319226937673,0.21310300826503553,0.383939412660844,0.37877007788021083,0.024187501193909625
327,0.0008988783812817774,1.2726552036077701e-05,0.00039396418951872115,0.9986944308771635,0.006047169149796713,0.00010669232082375015,0.003259167358607605,0.990586971170772,0.20886553533440277,0.3135447345051262,0.3134743918906543,0.1641153382698168,0.2069479577977624,0.3871373712807948,0.38194001759288887,0.023974653328553988
328,0.0008763268464528127,1.2777500950760296e-05,0.0003979115672800578,0.9987129840853163,0.005896045537155176,0.00010713018570537442,0.0032921529988731986,0.9907046712782662,0.2034769353520754,0.3167273679775121,0.31666813446840125,0.1631275622020113,0.20113866977764927,0.39015502142584846,0.3849315273147227,0.02377478148177944
329,0.0008548968564829103,1.2825225025067376e-05,0.0004016673343562922,0.9987306105841357,0.005752409439309616,0.00010754055840012782,0.0033235431206874375,0.9908165068816029,0.19835846155060072,0.31974758700664185,0.3196991236446161,0.16219482779814123,0.19564679594910706,0.3930072008306215,0.3877592690832831,0.02358673413698832
330,0.0008345054874234,1.2870018364429362e-05,0.00040524528064591855,0.9987473792135663,0.005615709225214387,0.00010792593147120122,0.0033534521601954236,0.9909229126831189,0.19349038007686564,0.322617497468412,0.32257947484126537,0.161312647613457,0.19044700501375703,0.3957071622266324,0.3904363406670663,0.02340949209254429
331,0.0008150779090306779,1.2912140387001665e-05,0.0004086578839373395,0.9987633520666449,0.005485446925386288,0.00010828850482717405,0.003381983700501374,0.9910242808692851,0.18885482457792718,0.3253480335388973,0.3253201322859812,0.1604770095971943,0.18551659169424928,0.39826677955042306,0.3929744788500553,0.023242149905272277
332,0.0007965464330826876,1.295182159304467e-05,0.0004119164806259267,0.9987785852646983,0.0053611719432800475,0.00010863023418183147,0.003409231878965324,0.9911209659435728,0.18443558112436317,0.32794909495709285,0.3279310060542613,0.15968431786428258,0.18083514495932293,0.40069672258657757,0.39538423162929565,0.023083900824803872
333,0.0007788496252746582,1.2989266081931264e-05,0.00041503136691175006,0.9987931297417316,0.005242475179516699,0.00010895285232699835,0.003435282223050762,0.9912132897451056,0.18021790332726625,0.33042966775921734,0.33042109263528735,0.15893133627822903,0.17638426549341885,0.40300660612057587,0.39767510530513384,0.022934023080871432
334,0.0030386852470352626,2.8473464573555125e-06,4.899757925236689e-05,0.996909469827255,0.02024648110374434,2.3641518754536e-05,0.0004014552971877762,0.9793284220803133,0.6515785101710925,0.032930713693634296,0.03282181676905468,0.2826689593662185,0.8411238991164376,0.05297434395144298,0.05210202114717744,0.05379973578494198
