tie_line,phase1_x_2-phenylethanol,phase1_x_thymol,phase1_x_carvacrol,phase1_x_water4C_aparicio2007,phase1_w_2-phenylethanol,phase1_w_thymol,phase1_w_carvacrol,phase1_w_water4C_aparicio2007,phase2_x_2-phenylethanol,phase2_x_thymol,phase2_x_carvacrol,phase2_x_water4C_aparicio2007,phase2_w_2-phenylethanol,phase2_w_thymol,phase2_w_carvacrol,phase2_w_water4C_aparicio2007
153,0.0006057667113827388,0.00024795089979439354,0.00042217619338156805,0.9987241061954414,0.004074312471210902,0.0020507529814044836,0.0034917360169822733,0.9903831985304022,0.14543210803283865,0.2913329150931536,0.2912481696523435,0.27198680722166424,0.16124500660882962,0.3972045943312917,0.3970890520197488,0.04446134704012983
154,0.0005819147762353781,0.0002500476618235776,0.00042596078086864483,0.9987420767810725,0.0039142550741624975,0.002068289225478804,0.003523368653487979,0.9904940870468707,0.13989859651131833,0.2942045298970686,0.29412897255889625,0.2717679010327169,0.15485093630251595,0.4004502480159732,0.4003474047496879,0.04435141093182283
155,0.00055987074072768,0.0002519849181321599,0.00042946051979674406,0.9987586838213435,0.0037663027216684225,0.00208449440709873,0.00355262552307401,0.9905965773481588,0.13477079349746046,0.2968649219017667,0.29679804661782044,0.27156623798295243,0.14894490739184726,0.40344792907914373,0.40335704365340236,0.044250119875606654
156,0.0005394364940862565,0.0002537802103146276,0.0004327064101132265,0.9987740768854859,0.0036291317595911455,0.0020995145971423245,0.003579764644309655,0.9906915889989569,0.13000565029111855,0.29933657007159914,0.2992779070396175,0.27137987259766483,0.14347306904790716,0.40622502313419295,0.40614541244206076,0.04415649537583914
157,0.0005204418580019979,0.00025544859469309037,0.0004357251050990581,0.9987883844422059,0.003501604777953274,0.002113475214064885,0.0036050079307701345,0.9907799120772117,0.12556600523193354,0.3016388810614296,0.3015879941053373,0.2712071196012996,0.13838921638732643,0.40880502652225476,0.40873606046800565,0.04406969662241315
158,0.0005027398315089921,0.0002570030718587173,0.0004385396544485666,0.9988017174421837,0.003382738968097151,0.0021264845859987275,0.003628547350775388,0.9908622290951287,0.12141960521200469,0.3037886854253153,0.30374516943832763,0.2710465399243525,0.13365347846341055,0.4112082108466559,0.4111493076286925,0.04398900306124099
159,0.00048620277395504,0.00025845492494412544,0.0004411700916961177,0.9988141722094047,0.0032716807106890713,0.002138636757692921,0.003650549799737988,0.99093913273188,0.1175383224453453,0.30580065430512526,0.3057641328032604,0.27089689044626913,0.12923126868149462,0.4134521586974155,0.41340278047152773,0.04391379214956213
160,0.0004707193161715906,0.00025981399202211475,0.0004436339084567084,0.9988258327833497,0.003167685002611678,0.0021500137519247877,0.0036711610355491505,0.9910111402099144,0.11389751581712909,0.3076876364693957,0.30765775929066175,0.2707570884228135,0.12509243717398585,0.4155521956864991,0.4155118446104329,0.043843522529082066
161,0.00045619185726735324,0.0002610888992245242,0.0004459464594382713,0.9988367727840698,0.0030700987774932797,0.0021606875046496286,0.003690509039307744,0.9910787046785494,0.11047550467063724,0.3094609269733036,0.30943736814155653,0.2706262002145027,0.12121058085038852,0.41752174018491867,0.417489954833133,0.04377772413155987
162,0.00044253448447932093,0.0002622872279092856,0.00044812125689436613,0.998847057030717,0.002978347040047911,0.0021707212551846477,0.003708706462737459,0.99114222524203,0.10725314055059973,0.31113050427328526,0.3111129600211732,0.2705033951549418,0.11756247931177473,0.4193725931518626,0.41934894526648303,0.04371598226987969
163,0.00042967128104871806,0.0002634156744208272,0.00045017024899169413,0.9988567427955388,0.002891921582558678,0.002180170873152502,0.0037258529393492386,0.9912020546049396,0.10421344576267573,0.31270521085237213,0.31269339780972094,0.2703879455752311,0.11412762877804891,0.42111517351392325,0.42109926507577405,0.043657932632253746
164,0.00041753492974854243,0.00026448018913182423,0.0004521040608767376,0.998865880820243,0.002810371669855575,0.002189086013146355,0.003742037085653487,0.9912585052313446,0.10134131404581055,0.31419290964333113,0.3141865631793664,0.2702792131314919,0.11088785594578784,0.42275871461655784,0.42275017520377756,0.04360325423387689
165,0.00040606549354656993,0.00026548604871773996,0.00045393212774966197,0.998874516329986,0.0027332959033798832,0.002197510718872887,0.0037573376122344007,0.9913118557655128,0.09862326105640244,0.3156006203519851,0.315599493060079,0.2701766255315335,0.10782699618914644,0.4243114291808923,0.4243099135855198,0.043551661044441387
166,0.0028383139239558253,4.88916887267274e-05,7.91429390204528e-05,0.9970336514482969,0.018922573132822872,0.0004008238326194018,0.00064882962665186,0.9800277734079058,0.6017845373147264,0.05093994803414246,0.05081238140974271,0.29646313324138857,0.7809104692167447,0.08128631800225318,0.0810827563262483,0.05672045645475371
167,0.0024466687090441185,8.419274302292598e-05,0.00013759591540381922,0.9973315426325291,0.016336854509535047,0.0006913001743882782,0.001129789538842718,0.9818420557772339,0.5297896884479514,0.08945594526043406,0.08926488927639203,0.29148947701522254,0.6684714089627466,0.13879930083610692,0.13850285953275493,0.05422643066839174
168,0.002149796746675104,0.00011084334851570269,0.00018242948040813454,0.9975569304244011,0.014371450004626413,0.0009111954821465887,0.0014996742753101949,0.9832176802379168,0.4731002629194201,0.11958798353700285,0.11936767078246273,0.2879440827611144,0.5845091205328085,0.1816872198027821,0.18135250379975573,0.05245115586465364
169,0.0019171261299554905,0.00013166534237669158,0.00021787077618560914,0.9977333377514822,0.012827829624914182,0.0010833597668032818,0.001792669422500023,0.9842961411857826,0.42733684993087995,0.14380334131234693,0.1435726581851106,0.28528715057166254,0.5193785983925421,0.2149222687690511,0.21457749972112833,0.051121633117278444
170,0.0017299001070096552,0.00014837869471646535,0.0002465770811458418,0.997875144117128,0.011583629232947845,0.0012217825064356124,0.0020303694193268386,0.9851642188412898,0.3896307985115247,0.16368925480578433,0.16345884573892905,0.28322110094376185,0.46736146862850886,0.24144517502328636,0.2411053166890308,0.050088039659174036
171,0.0015760012846129173,0.00016208897754696344,0.0002702953548439663,0.9979916143829961,0.010559516576508606,0.0013354870634921944,0.0022270234236721033,0.9858779729363272,0.35803169608116553,0.18031211906351272,0.18008802227912027,0.28156816257620154,0.4248479151107329,0.2631089772351166,0.2627819782732642,0.04926112938088627
172,0.0014472619266639672,0.00017353839238421945,0.0002902187967661806,0.9980889808841856,0.009701865359185066,0.0014305479179067707,0.0023923921948756114,0.9864751945280326,0.33116955335611087,0.1944146775215861,0.19420027188859845,0.28021549723370465,0.3894448199584914,0.28114043481809653,0.28083038573304786,0.048584359490364236
173,0.0013379792400413197,0.00018324343329351793,0.0003071891974060165,0.9981715881292592,0.008973145746134743,0.0015112019337374608,0.002533378145123699,0.9869822741750041,0.3080547302455985,0.20653009116508517,0.20632718160366648,0.27908799698564984,0.3595020130978943,0.29638451875341826,0.2960933299374337,0.04802013821125379
174,0.0012440519022864941,0.00019157449720069285,0.00032181700791651565,0.9982425565925964,0.008346314449150086,0.0015804933437953772,0.002654996601136102,0.9874181956059184,0.28795488352771503,0.2170509902411037,0.2168604340065983,0.27813369222458306,0.3338442308308147,0.3094424795758693,0.30917080980076944,0.047542479792546534
175,0.0011624553183308944,0.00019880409184737393,0.0003345555318012328,0.9983041850580204,0.007801394877608005,0.0016406654953657212,0.0027609779668489377,0.9877969616601773,0.27031660698625515,0.22627291336555344,0.2260949919031752,0.27731548774501624,0.311611471742832,0.3207539491902776,0.3205017360072912,0.04713284305959912
176,0.001090910217697232,0.00020513714688083138,0.00034574834166958764,0.9983582042937523,0.0073233116644814585,0.0016934077858192383,0.002854153636335283,0.9881291269133641,0.25471400581790515,0.23442257756637178,0.23425722252149894,0.2766061940942241,0.29215978081512867,0.330647904415692,0.3304146747513851,0.04677764001779433
177,0.0010276664706156018,0.00021073072459026597,0.0003556605334356566,0.9984059422713585,0.006900474915523664,0.0017400165873732647,0.0029367109559146464,0.9884227975411884,0.24081402265341173,0.24167682508662586,0.24152375822387018,0.2759853940360922,0.2749973309389395,0.3393754688118776,0.33916052417128717,0.046466676077895744
178,0.0009713580032234049,0.00021570722820426398,0.00036449990943076844,0.9984484348591416,0.006523828245458916,0.0017815032863025524,0.0030103663744313067,0.9886843020938072,0.22835245497849543,0.24817561475449237,0.248034435806311,0.27543749446070115,0.25974194980844356,0.3471316809010207,0.34693420910010053,0.04619216019043513
179,0.0009209029292986767,0.00022016345725658356,0.0003724316443647232,0.9984865019690801,0.00618619239725551,0.0018186684738263925,0.003076485528986172,0.9889186535999319,0.21711705304878845,0.2540311681127951,0.25390141042844144,0.27495036840997505,0.24609214202342392,0.3540703413368979,0.35388948420849314,0.04594803243118498
180,0.0008754333120353784,0.00022417696801359485,0.00037958867382739285,0.9985208010461236,0.005881802921385547,0.001852154132632902,0.0031361684349634554,0.9891298745110181,0.2069353615412234,0.2593345267594676,0.2592156926901996,0.2745144190091093,0.23380684818983644,0.36031437733435323,0.36014927157612886,0.04572950289968138
181,0.000796759638714074,0.00023111594766568334,0.00039199214998461086,0.9985801322636357,0.0053548755409603644,0.0019100762430766664,0.003239650490243191,0.9894953977257198,0.18919107523406428,0.2685702805641652,0.26847178077649614,0.2737668634252744,0.21258508362691794,0.37109818416548956,0.3709620816441388,0.045354650563453544
182,0.0007624997861639211,0.0002341355110746959,0.0003974013448790905,0.9986059633578823,0.005125313256221646,0.0019352929270738722,0.003284798655376917,0.9896545951613276,0.18141315804845703,0.27261597496571177,0.2725269056699541,0.27344396131587717,0.20335731301499793,0.37578638929355396,0.37566361208266635,0.045192685608781764
183,0.0007310659736575142,0.0002369048518658894,0.00040236852085221466,0.9986296606536245,0.004914632549257886,0.0019584260202877195,0.003326267802348543,0.9898006736281059,0.17424950728533042,0.2763407504402826,0.27626064464322436,0.2731490976311626,0.19489791776107546,0.38008375390083377,0.37997357502925366,0.04504475330883704
184,0.0007021222700902186,0.00023945384275773985,0.00040694572738700856,0.9986514781597651,0.0047205951978097,0.0019797235829229604,0.003364489975184406,0.989935191244083,0.1676301242381479,0.2797813492849508,0.27970976210834814,0.2728787643685532,0.18711469793101132,0.3840372311499969,0.3839389681987366,0.04490910272025521
185,0.0006753839687207706,0.00024180778288847608,0.00041117715216615244,0.9986716310962246,0.004541303361932752,0.0019993957973514246,0.003399832131900796,0.990059468708815,0.16149525389317915,0.2829691070594026,0.28290561697813177,0.2726300220692864,0.1799296462268654,0.38768653759934735,0.38759955195615975,0.04478426421762745
186,0.0006506081815504395,0.0002439882397156073,0.00041510054924399486,0.99869030302949,0.0043751372456511,0.0020176219228825974,0.00343260793770839,0.9901746328937578,0.15579358040792515,0.2859309167899578,0.28587512587174646,0.27240037693037056,0.17327631727610465,0.3910654975126392,0.39098919270645754,0.044668992504798645
187,0.0006275864329789461,0.0002460137162151789,0.0004187483742716683,0.9987076514765342,0.004220705975937897,0.002034555810866221,0.0034630871451899964,0.9902816510680059,0.15048078311901666,0.2886899801123292,0.28864151363044344,0.27218772313821066,0.16709776003966315,0.3942030949783434,0.39413691451321375,0.044562230468779856
188,0.0006061387711941829,0.0002479001712039158,0.0004221486738568938,0.998723812383745,0.004076808524083994,0.0020503302087362695,0.0034915029480749003,0.9903813583191049,0.14551839170524705,0.29126643371334426,0.29122493935376975,0.27199023522763893,0.16134488104371372,0.39712431334018466,0.39706773826957514,0.04446306734652643
189,0.0005861090514654222,0.00024966144565155557,0.0004253258151613852,0.9987389036877217,0.003942402385533385,0.0020650602879789736,0.0035180580167268184,0.9904744793097607,0.14087284656724572,0.2936778300216995,0.2936429768672675,0.2718063465437873,0.1559751328630075,0.3998508007044351,0.39980334713360993,0.04437071929894745
190,0.0005673611212270198,0.0002513095996127887,0.0004283010650852487,0.9987530282140751,0.0038165782346004573,0.0020788464342908807,0.0035429292925034214,0.9905616460386053,0.13651474159043195,0.29593954285217045,0.2959110202398942,0.27163469531750334,0.1509514581549132,0.4024014096379591,0.4023626262456625,0.044284505961465194
191,0.0005497757327471136,0.0002528551994250902,0.00043109308344346895,0.9987662759843844,0.0036985394028896837,0.002091776626173377,0.003566272070743819,0.9906434119001931,0.13241819803647842,0.29806508912755053,0.29804260545817435,0.2714741073777967,0.14624143094718925,0.40479263312745944,0.40476209877754343,0.04420383714780786
192,0.0005332479764637864,0.0002543075268991617,0.00043371828643926996,0.9987787262101977,0.003587584810500253,0.002103928170050548,0.0035882230142069813,0.9907202640052422,0.12856035552794523,0.3000664106387761,0.3000496921763106,0.2713235416569681,0.1418165555434061,0.4070389648001629,0.40701628626829883,0.04412819338813205
193,0.0005176851984865242,0.00025567477580822734,0.0004361911853181969,0.998790448840387,0.0034830951110018755,0.002115369328810772,0.003608902958858242,0.990792632601329,0.1249209415580808,0.30195409089773323,0.30194288059963464,0.27118208694455126,0.13765168782704507,0.4091531917368196,0.40913800158246955,0.04405711885366584
194,0.0005030052815670217,0.00025696422009794404,0.0004385246755960412,0.998801505822739,0.003384521250220037,0.002126160716110127,0.003628419310446638,0.9908608987232232,0.12148191519541919,0.3037375422046603,0.30373159859720783,0.2710489440027126,0.13372455637771496,0.4111466383864639,0.4111385929726299,0.04399021226319122
195,0.0004891351451611634,0.0002581823106623706,0.00044073021080924323,0.9988119523333672,0.0032913744788358704,0.0021363561021433106,0.003646867490052502,0.9909254019289684,0.11822717009319411,0.30542516776147555,0.3054242638696106,0.27092339827571976,0.13001536379919695,0.4130293709240723,0.4130281485824719,0.043927116694258875
196,0.0029057498182408236,4.278722502693041e-05,6.917669225309822e-05,0.9969822862644792,0.019366979525926774,0.0003506844661393474,0.0005669727676145128,0.9797153632403194,0.6138716520691276,0.0444324998218176,0.04433888060721264,0.29735696750184215,0.8004842548253126,0.07124833122560251,0.0710982110919615,0.05716920285712342
197,0.002548572931865484,7.500802384938049e-05,0.00012233473352069848,0.9972540843107643,0.01701042471488514,0.000615636766292482,0.001004076042600039,0.9813698624762224,0.5488221334263635,0.07928636699170667,0.07914177005246695,0.29274972952946293,0.697534023640972,0.12391703982913616,0.12369104858551146,0.054857887944380374
198,0.002269259854793619,0.00010011191834101218,0.00016436585322907016,0.9974662623736362,0.015162899107185516,0.0008225883075449402,0.0013505427851789767,0.9826639698000905,0.49613782478511287,0.10734191683972813,0.10717108652328985,0.2893491718518692,0.6181746499595483,0.16446630420299793,0.16420456273594009,0.05315448310151373
199,0.0020449925375968887,0.0001202095663420217,0.00019839502726073956,0.9976364028688003,0.013676493719130827,0.0009886004568823376,0.0016315957253777108,0.9837033100986091,0.4526344198729475,0.1304065808573715,0.1302242118795541,0.2867347873901268,0.5551022252015897,0.19666344113395312,0.19638841428716478,0.05184591937729247
200,0.0018610145066806532,0.00013665745041153233,0.00022649209227077458,0.9977758359506371,0.01245513582624693,0.0011246846220425595,0.0018640196522332316,0.9845561598994773,0.4161199604051618,0.1497017514356388,0.1495167228267151,0.2846615653324842,0.5037537623485342,0.22285653267912028,0.2225810861072817,0.05080861886506403
201,0.0017073878175313572,0.00015036468608888492,0.00025007580321467527,0.997892171693165,0.011433899115626466,0.0012382455138606513,0.0020593614731628175,0.98526849389735,0.3850429621786604,0.16608119301490645,0.16589891579314459,0.2829769290132886,0.46112930654047657,0.24458663599879815,0.24431819758213807,0.049965859878587246
202,0.001577184910870224,0.00016196250414757062,0.000270148658129897,0.9979907039268524,0.010567396587207222,0.001334438641914548,0.002225804116620931,0.9858723606542572,0.3582769076024641,0.18015924786852736,0.1799830102279202,0.2815808343010883,0.4251742243100495,0.2629077598429833,0.26265057491442584,0.04926744093254139
203,0.0014654330013576821,0.00017190251114462455,0.0002874380495606545,0.9980752264379371,0.009822971600152169,0.001416960929278973,0.0023692992214229013,0.986390768249146,0.334985109776207,0.19238911457934976,0.19222087718806952,0.28040489845637373,0.39443339490353657,0.278565548508204,0.2783219529114154,0.04867910367684402
204,0.0013684718714873092,0.0001805161904625053,0.00030248410960253847,0.9981485278284477,0.009176539425630952,0.0014885312382118359,0.0024942751398223935,0.9868406541963349,0.3145335839429141,0.2031123643512402,0.20295324388619418,0.27940080781965154,0.3678470581889464,0.2921025571233457,0.2918737207603845,0.0481766639273234
205,0.0012835483752784709,0.00018805226798461667,0.0003156960772842167,0.9982127032794527,0.008609953092590135,0.0015511930606704875,0.002604092838722001,0.9872347610080174,0.2964334103441103,0.21259130203217963,0.2124418723866484,0.27853341523706154,0.3446248834220443,0.30392309778696464,0.3037094713575815,0.04774254743340953
206,0.0012085522519893262,0.0001947009911640357,0.00032738957255034945,0.9982693571842964,0.008109282543389867,0.0016065117132482958,0.0027013482568990703,0.9875828574864628,0.2803015877356431,0.22103068009845944,0.2208911639567319,0.2777765682091656,0.3241653430170735,0.3143346938488612,0.31413628354818546,0.04736367958587993
207,0.0011418390094392614,0.00020061033961576467,0.00033781184908402497,0.9983197388018609,0.007663658245510379,0.0016557062958891479,0.002788077655546831,0.9878925578030537,0.26583389429829757,0.22859266295764052,0.22846305576600073,0.277110386978061,0.3060024415976768,0.3235754462466262,0.32339198583136614,0.04703012632433087
208,0.001082108239935171,0.00020589713751478124,0.00034715931999475524,0.9983648353025554,0.007264475110941347,0.0016997403278422698,0.0028659004370035165,0.9881698841242128,0.25278565297201616,0.23540734692622117,0.235287498272276,0.2765195018294868,0.2897695351737566,0.3318325992527193,0.33166365936670955,0.04673420620681455
209,0.0010283181578403717,0.0002106548353123165,0.00035558996163966326,0.9984054370452077,0.00690483239068634,0.0017393853270745872,0.0029361204114495957,0.9884196618707894,0.24095787481606148,0.24158032393703144,0.24146999155511514,0.2759918096917919,0.27517416779070286,0.3392554478608088,0.33910050617917453,0.046469878169313826
210,0.0009353352671029325,0.00021887174420014914,0.0003701918157949733,0.998475601172902,0.006282784050563732,0.0018078952143486147,0.0030578091046541776,0.9888515116304336,0.22033767472082796,0.2523325859269369,0.2522403607869422,0.275089378565293,0.24999481781884764,0.35205808012422496,0.35192940627258396,0.046017695784343476
211,0.0008948789563747829,0.0002224439505316632,0.000376556142786151,0.9985061209503073,0.006011991688720616,0.0018376948955463313,0.0031108748960391483,0.9890394385196939,0.21129635935284946,0.25704339551184724,0.2569597148914939,0.2747005302438093,0.2390591108060832,0.3576172578354957,0.3575008353383327,0.04582279602008838
212,0.0008577784453118842,0.00022571828586608246,0.00038239844949065937,0.9985341048193314,0.005763585097477755,0.0018650181301300627,0.003159602415449987,0.9892117943569423,0.2029676237691,0.261380957388466,0.261305472805362,0.274345946037072,0.229040846876272,0.3627094338879974,0.36260468650823996,0.045645032727490764
213,0.0008236327443673415,0.00022873051963477384,0.0003877804093100997,0.9985598563266878,0.005534898089014524,0.0018901613347427557,0.0032045025614379683,0.9893704380148047,0.19527044822373932,0.26538795335016285,0.26532031954241797,0.2740212788836798,0.21982913439207316,0.36739112885851116,0.3672974996614707,0.04548223708794491
214,0.0007921023065227693,0.00023151091516225575,0.000392754353785688,0.9985836324245293,0.005323671724019382,0.0019133754394410972,0.003246009086614388,0.989516943749925,0.18813563997056126,0.2691007925952452,0.2690406722900985,0.27372289514409515,0.21133027277438882,0.37171008910300307,0.37162704466538743,0.04533259345722079
215,0.0007628976937690226,0.00023408524809574182,0.00039736497328540495,0.9986056520848497,0.005127979419986855,0.0019348742759421663,0.003284492599276965,0.989652653704794,0.1815037560614069,0.27255072844100015,0.2724977953715774,0.27344772012601554,0.20346454411017986,0.37570692804846106,0.3756339606378849,0.04519456720347414
216,0.0007357706657660071,0.00023647561299740188,0.00040165066908552665,0.998626103052151,0.0049461680179009515,0.0019548412261811213,0.0033202717037052153,0.9897787190522127,0.17532343848567514,0.2757647298939011,0.2757186706156443,0.2731931610047794,0.1961636959709266,0.379416408767048,0.3793530371895685,0.04506685807245695
217,0.0007105070967077623,0.00023870105102170153,0.0004056446109058887,0.9986451472413647,0.0047768109054224985,0.0019734344001708657,0.0033536217204708832,0.9898961329739359,0.1695500953558038,0.27876620643146655,0.2787267212914293,0.2729569769213003,0.1893689523631641,0.3828684647640578,0.382814234320775,0.044948348552003074
218,0.000686921313049496,0.00024077806432188373,0.0004093756053751018,0.9986629250172535,0.004618670517390873,0.0019907908819327236,0.003384781851958637,0.9900057567487178,0.16414481573085674,0.28157556665706274,0.28154237019827894,0.2727372474138016,0.18302942214148435,0.38608900872873675,0.38604349061785337,0.044838078511925485
219,0.0006648515138199003,0.0002427210217698565,0.00041286878428670155,0.9986795586801235,0.00447066798695746,0.0020070300807676143,0.0034139608651576384,0.9901083410671173,0.15907349569474794,0.2842106882980424,0.2841835092693141,0.27253230673789564,0.17710081953944587,0.38910058696356487,0.3890633773283657,0.04473521616862358
220,0.0006441560719560394,0.00024454250364582946,0.00041614618940685814,0.9986951552349913,0.004331858621096211,0.002022256579286325,0.003441341921859826,0.9902045428777576,0.15430611486917895,0.2866872923814298,0.28666587348818867,0.2723407192612027,0.1715444250380001,0.3919229076786552,0.3918936264543337,0.044639040829010955
221,0.0006247104557729409,0.0002462535548623859,0.0004192272066021219,0.9987098087827625,0.004201411475937326,0.0020365622284071296,0.003467086168821536,0.990294940126834,0.14981614878299682,0.2890192689862426,0.2890033664634597,0.27216121576730085,0.16632623812557018,0.39457327638040646,0.39455156602684016,0.04454891946718308
222,0.0006064047392975228,0.0002478639204848046,0.0004221289672436371,0.998723602372974,0.004078592831026979,0.002050028095140647,0.0034913360562099796,0.9903800430176224,0.1455800707417637,0.2912189297966013,0.29120831287833,0.27199268658330494,0.16141627866776584,0.3970669498985869,0.39705247409731165,0.04446429733633575
223,0.0005891415446411624,0.0002493822440522097,0.0004248666861241487,0.9987366095251825,0.003962752525155223,0.0020627261032901073,0.00351421813215848,0.9904603032393962,0.1415769398840758,0.29329722553019366,0.2932916758562207,0.2718341587295097,0.15678800947709937,0.39941743081901393,0.39940987317329746,0.04438468653058917
224,0.0005728342494990503,0.0002508161905272697,0.0004274538777718494,0.9987488956822018,0.003853312046012006,0.0020747200537899017,0.0035358448368870035,0.9905361230633112,0.1377880576897605,0.2952639333790192,0.2952632443684087,0.27168476456281176,0.15241785608146746,0.40163671364821274,0.40163577641231635,0.04430965385800345
225,0.0029582365402785666,3.803460215185045e-05,6.143368431724644e-05,0.9969422951732524,0.019712703873105617,0.00031166706567831425,0.0005034062417301384,0.9794722228194859,0.623217924333006,0.039396114866394896,0.03932521191975975,0.29806074888083933,0.8157656539650465,0.06341289921364804,0.06329877218807273,0.057522674633232594
226,0.002630468133577954,6.762157643709269e-05,0.00011010438655043737,0.9971918059034345,0.017551341257825617,0.0005548317305427012,0.0009034011117287722,0.9809904258999028,0.5639631214496239,0.0711848003602573,0.07107266580369105,0.29377941238642785,0.7209857989327224,0.11190822567457492,0.11173194114194118,0.05537403425076143
227,0.0023676815322135137,9.126241343569351e-05,0.00014953199764653142,0.9973915240567043,0.01581438162675489,0.0007495827975968443,0.0012281793665813107,0.982207856209067,0.5148886224947214,0.09735891017886364,0.0972238766151295,0.2905285907112853,0.6460320046172238,0.1502156480413625,0.15000730394377151,0.05374504339764213
228,0.002152442700568305,0.00011057263223223293,0.00018208465293553103,0.997554900014264,0.014388985367983576,0.0009089603805874416,0.0014968236903667152,0.9832052305610623,0.4736137117391127,0.11927876129182641,0.1191323489241094,0.28797517804495165,0.5852530915933959,0.1812513721963765,0.18102888964987932,0.05246664656034834
229,0.00197298407096807,0.0001266362275437142,0.0002093987170805762,0.9976909809844076,0.01319866965954002,0.001041749446829471,0.0017225797223799169,0.9840370011712505,0.4384327493080468,0.13790084913600967,0.13775039739295836,0.2859160041629851,0.5349640304848007,0.2069127578809162,0.20668701318624771,0.05143619844803538
230,0.0018211004764757516,0.00014020549286561154,0.00023263546300281905,0.9978060585676557,0.012189925335026419,0.0011540666725563084,0.0019148810022985153,0.9847411269901186,0.4080976801752262,0.1539160518812253,0.15376627510606733,0.2842199928374813,0.4926579775243348,0.2284883396962992,0.2282659961118411,0.05058768666752475
231,0.001690905922285838,0.0001518179875378247,0.000252639448421293,0.997904636641755,0.011324260410147436,0.0012502946312913986,0.002080608175199691,0.9853448367833615,0.3816766390850593,0.16783535995486484,0.16768928921587592,0.28279871174419996,0.456569518362787,0.2468843337147284,0.24666946494642952,0.04987668297605509
232,0.001578072786210677,0.00016186767348087721,0.0002700385531155597,0.9979900209871929,0.010573307583703345,0.0013336525325794793,0.0022248889633865684,0.9858681509203306,0.3584608236154152,0.1800446325991106,0.17990419992690138,0.2815903438585728,0.4254190045623724,0.26275688296212973,0.2625519357183099,0.04927217675718784
233,0.0014793500822912566,0.00017064966909248903,0.00028530875058710827,0.9980646914980291,0.009915714104770238,0.0014065566239804513,0.0023516184657843353,0.9863261108054651,0.33790205175490134,0.1908406089927248,0.19070701813757845,0.2805503211147955,0.3982559897163361,0.27659289171078005,0.27639927316635143,0.048751845406532324
234,0.0013922493000846543,0.000178389335041253,0.00029881717613278554,0.9981305441887413,0.009335106879262279,0.0014708551539580877,0.0024638063901324023,0.9867302315766472,0.31956994201480504,0.20045517996196707,0.20032914655380069,0.2796457314694271,0.3743596138485158,0.2887613634076655,0.2885798087140729,0.04829921402974574
235,0.0013148337526775649,0.0001852616846881589,0.000310851408227301,0.998189053154407,0.008818724210023585,0.0015279855931613186,0.002563813851659215,0.9870894763451559,0.30312202981237124,0.20907216526674974,0.20895407520065096,0.27885172972022815,0.3531731413603372,0.2995470993455168,0.29937790639380907,0.047901852900337036
236,0.0012455739397418829,0.00019140467285593864,0.00032163982918334636,0.9982413815582188,0.008356474066889306,0.0015790825210542495,0.0026535184578307877,0.9874109249542258,0.28828249839052156,0.21683915296323583,0.2167291684930957,0.27814918015314694,0.3342597136795767,0.3091734522580284,0.3090166342762972,0.04755019978609763
237,0.0011832460266474967,0.00019692849969018874,0.0003313660692043342,0.998288459404458,0.007940271690192425,0.001625053314668197,0.0027344316844754935,0.987700243310664,0.2748267469540614,0.2238759901279945,0.22377412190646065,0.2775231410114833,0.3172716934803146,0.317818067529207,0.31767345371290623,0.04723678527757207
238,0.0010756028285948264,0.0002064586981997033,0.0003482025149551173,0.9983697359582503,0.007220987257215047,0.0017044197626175303,0.0028745858278567847,0.9882000071523106,0.2513591768033193,0.23613565144907572,0.23604967333365134,0.27645549841395356,0.28800331620492264,0.3327078423745509,0.33258670186443,0.04670213955609647
239,0.0010288072263899281,0.000210597904813631,0.0003555369616082721,0.9984050579071881,0.006908102509499346,0.0017389117703108614,0.002935676914109399,0.9884173088060805,0.24106582351752637,0.2415079335264834,0.24142961737191523,0.275996625584075,0.27530687978576535,0.3391654115634906,0.33905542705735736,0.04647228159338676
240,0.000985914398779372,0.00021438984681957222,0.00036226770358843463,0.9984374280508126,0.006621210771464379,0.0017705212808969517,0.002991758649488606,0.98861650929815,0.23158188195162044,0.24645511499153627,0.24638423014118388,0.27557877291565935,0.26368364200186784,0.34507633694821715,0.34497708689002476,0.04626293415989013
241,0.0009464556567703765,0.00021787646173539537,0.000368466277696491,0.9984672016037976,0.0063572022275984515,0.0017995951044064047,0.003043422424799424,0.9887997802431956,0.22281555179701026,0.2510257297886704,0.2509620300876417,0.27519668832667765,0.2530029343977383,0.35050727004823445,0.35041832614463836,0.04607146940938894
242,0.0009100344601764106,0.00022109319613073023,0.00037419335586339055,0.9984946789878295,0.006113444045786796,0.001826426564384784,0.0030911701369637627,0.9889689592528647,0.21468840496348537,0.2552612016130105,0.25520443364965906,0.274845959773845,0.24315449117121712,0.35551444313938,0.35543537969083594,0.04589568599856681
243,0.0008763130477730325,0.00022407021455528837,0.0003795007308103268,0.9985201160068613,0.0058876922969426145,0.00185126542553363,0.003135430486859959,0.9891256117906637,0.20713303211076292,0.2591970938016842,0.2591470026715777,0.2745228714159751,0.2340446128074908,0.3601456286723073,0.36007602873475203,0.04573372978544987
244,0.0008450019439606028,0.0002268333523983234,0.0003844328888574743,0.9985437318147836,0.005678022761634073,0.0018743257255459578,0.003176571900529915,0.9892710796122901,0.20009116826128562,0.2628641015994771,0.2628204349028908,0.2742242952363466,0.22559316439322033,0.36444167157146745,0.36438113092023716,0.045584033115075015
