tie_line,phase1_x_2-phenylethanol,phase1_x_thymol,phase1_x_geraniol,phase1_x_water4C_aparicio2007,phase1_w_2-phenylethanol,phase1_w_thymol,phase1_w_geraniol,phase1_w_water4C_aparicio2007,phase2_x_2-phenylethanol,phase2_x_thymol,phase2_x_geraniol,phase2_x_water4C_aparicio2007,phase2_w_2-phenylethanol,phase2_w_thymol,phase2_w_geraniol,phase2_w_water4C_aparicio2007
154,0.000783898615089012,0.0002259333305700611,4.3940328873898176e-05,0.998946227725467,0.005282348775060136,0.0018721740172880296,0.0003738751732966726,0.9924716020343551,0.18492884258554518,0.2782419344392307,0.2784045302179693,0.258424692757255,0.20172831146248074,0.373235993994692,0.3834728739496912,0.04156282059313606
155,0.0007461135704627614,0.00022916224658876111,4.449272516074844e-05,0.9989802314577878,0.005028684258531467,0.001899289790180288,0.0003786470559327352,0.9926933788953555,0.17626189792006677,0.28279458108724426,0.28294305353779614,0.25800046745489275,0.19173032948269844,0.37827025595549907,0.3886221599780463,0.04137725458375621
156,0.0006805282170423265,0.00023476173862349337,4.544681901453645e-05,0.9990392632253197,0.004588158429779836,0.0019463382574737545,0.0003868939227238222,0.9930786093900225,0.16115573145421044,0.2907222447756271,0.2908449754575951,0.2572770483125674,0.17444203702538194,0.38697453825115397,0.3975237749660359,0.0410596497574283
157,0.000651884062547231,0.0002372052544076308,4.5861652096069315e-05,0.9990650490309491,0.004395669626047767,0.0019668793422016827,0.00039048155540311914,0.9932469694763475,0.15453354644064315,0.2941946349437996,0.29430563324898457,0.25696618536657273,0.16691764711822205,0.39076257683762,0.40139707768731553,0.04092269835684238
158,0.0006255572543705409,0.0002394499839101414,4.62419334721335e-05,0.9990887508282471,0.004218704659962315,0.0019857547206076254,0.00039377141935405957,0.993401769200076,0.14843403149717083,0.29739142540790825,0.2974913773476232,0.2566831657472976,0.16001606294612306,0.3942369023151663,0.4049492777513689,0.040797756987341866
159,0.0006012771322024158,0.00024151927021715132,4.659181590120916e-05,0.9991106117816793,0.004055455815719372,0.0020031593956126286,0.0003967991863847886,0.9935445856022832,0.14279766955625428,0.3003441806874404,0.300433721287349,0.2564244284689563,0.15366297522860636,0.39743496588789656,0.40821874547888876,0.04068331340460827
160,0.0005788136516203305,0.00024343292836961675,4.691480931152952e-05,0.9991308386106986,0.0039043858696252084,0.002019258983826343,0.00039959502338546174,0.9936767601231631,0.13757364920862206,0.3030798263580542,0.3031595431697197,0.25618698126360406,0.14779545203732444,0.40038848254340254,0.4112379688548852,0.04057809656438784
161,0.0005579700448892777,0.0002452078968275992,4.72139031646072e-05,0.9991496081551186,0.0037641793476419,0.002034195126334913,0.00040218463709873915,0.9937994408889244,0.1327183264583482,0.30562146486361413,0.30569190154703224,0.2559683071310053,0.14235983981989728,0.40312448814445134,0.4140346384773724,0.040481033558279055
162,0.000538577003138721,0.00024685873955413795,4.749165899532653e-05,0.9991670725983117,0.0036337038590478084,0.002048089662363301,0.00040459006499886987,0.9939136164135901,0.12819400523664307,0.3079890324955781,0.30805069232097737,0.2557662699468014,0.13731011345590574,0.4056661724949395,0.41663250239063204,0.040391211658522684
163,0.0005204880428205657,0.00024839804846264795,4.775028444734325e-05,0.9991833636242694,0.0035119792813553194,0.0020610479767265997,0.0004068303084080286,0.9940201424335101,0.12396795783346637,0.3101998239094856,0.31025317308929223,0.2555790451677558,0.13260656634628032,0.4080335401439706,0.41905204401567936,0.04030784949406976
164,0.0005035757806659663,0.00024983676655270984,4.79916924179923e-05,0.9991985957603634,0.0033981529722461805,0.0020731616892289274,0.000408921838596783,0.994119763499928,0.12001163268017614,0.3122689157016747,0.31231438650743704,0.255405065110712,0.12821476158053502,0.41024393940638837,0.4213110247778536,0.040230274235222976
165,0.0004877289097611316,0.0002511844452692538,4.821754769296221e-05,0.9992128690972767,0.003291479635479146,0.0020845107981050104,0.0004108789961424092,0.9942131305702735,0.11630000918108997,0.31420951153174814,0.3142475051772106,0.2552429741099514,0.12410468543355711,0.41231248939745513,0.423424922046975,0.04015790312201276
166,0.00047284976356096794,0.0002524494761976069,4.842931011089145e-05,0.9992262714501305,0.003191305094455104,0.0020951656092085057,0.0004127143603740165,0.9943008149359623,0.11281106752639646,0.3160332220341181,0.3160641113230378,0.25509159911644763,0.12025005885566713,0.4142524266551667,0.4254072845531539,0.04009022993601234
167,0.00045885224831096515,0.0002536392356167831,4.862825877429629e-05,0.999238880257298,0.003097052510052478,0.002105187943280661,0.0004144389574808384,0.994383320589186,0.10952535331195797,0.3177503015566287,0.31777443330006383,0.25494991183134946,0.1166277740878754,0.4160753901560158,0.42727002458548274,0.04002681117062607
168,0.0004456602036745578,0.00025476025189545434,4.88155236383103e-05,0.9992507640207917,0.0030082114506543587,0.002114632530253003,0.0004160625309334392,0.9944610934881591,0.10642561360923543,0.31936983806022945,0.3193875352783784,0.25481701305215687,0.11321742994521226,0.41779165485138314,0.4290236573806517,0.0399672578227529
169,0.00043320600223680986,0.00025581831916560014,4.899210545700393e-05,0.9992619835731407,0.002924328549282925,0.002123547958234894,0.00041759371275289177,0.9945345297797293,0.10349649450556193,0.3208999152750083,0.3209114791973425,0.25469211102208733,0.11000094672812179,0.4194103260599032,0.43067750035827734,0.039911226853697614
170,0.00042142938600678526,0.000256818597730027,4.915889375576392e-05,0.9992725931225075,0.00284499973888663,0.0021319775116310346,0.0004190401777705869,0.9946039825717117,0.10072428679952876,0.3223477475419879,0.32235345942189897,0.25457450623658434,0.10696224502386271,0.42093950132174707,0.43223983898560964,0.03985841466878058
171,0.00041027648646638345,0.0002577656979996811,4.9316682095902594e-05,0.999282641133438,0.0027698637099205243,0.0021399598720998206,0.00042040877469309227,0.9946697676432865,0.09809671025445471,0.323719789370443,0.32371991212795986,0.2544635882471425,0.10408697621661986,0.4223864052484542,0.4337180649462723,0.03980855358865359
172,0.002833907519332849,4.796212507392408e-05,1.038595934546054e-05,0.9971077443962478,0.01890313122879831,0.00039340984752081026,8.747638809248079e-05,0.9806159825355885,0.605937598542314,0.05129518496532515,0.0514549931931779,0.291312223299183,0.7799054339452741,0.08118753930290551,0.08362530574735905,0.055281721004461354
173,0.002447829703720659,8.18560724604464e-05,1.7323873640513062e-05,0.9974529903501784,0.016358930579542713,0.0006727029704971435,0.0001461890570866335,0.9828221773928735,0.5354779233032688,0.09042915086161707,0.0906632109731797,0.2834297148619343,0.666891442097107,0.13849074780272969,0.14257415908757387,0.05204365101258928
174,0.0021571480846544885,0.00010727660397618113,2.2334454715758614e-05,0.9977132408566536,0.014437012536690112,0.0008828788725586187,0.00018874214066437304,0.984491366450087,0.4793104838005989,0.12118048689407662,0.12144648821341175,0.27806254109191286,0.5826264986525094,0.1811359826683742,0.18640365105567122,0.04983386762344527
175,0.0019295031587459916,0.00012711888444985514,2.614079385211132e-05,0.997917237162952,0.012928034439608063,0.0010473595887152704,0.00022115763007162244,0.9858034483416049,0.43363503676416265,0.14595417810682718,0.14622991727605678,0.27418086785295337,0.5173518032903488,0.21412967976057176,0.2202895953549281,0.04822892159415139
176,0.0017460150723795625,0.0001430672950850527,2.9138179666968373e-05,0.9980817794528685,0.011709286322739876,0.0011798357109984853,0.0002467408195240545,0.9868641371467376,0.3958219410025509,0.16632852472800094,0.16660196677159664,0.27124756749785145,0.46528180934238295,0.2404261370631592,0.24728198726863393,0.0470100663258239
177,0.0015947897522868356,0.00015617971175974277,3.156342925281331e-05,0.9982174671067006,0.010703166799278411,0.0012889385348630808,0.00026747868999145723,0.9877404159758671,0.36402863026642307,0.18337562931602067,0.18364019248016336,0.26895554793739285,0.42276804704051607,0.26188279360911176,0.2692963717323586,0.04605278761801341
178,0.0014679108011857638,0.0001671581093193782,3.356801312439073e-05,0.9983313630763704,0.009857862401355994,0.0013804137280643307,0.0002846458593907137,0.988477078011189,0.33693672839530814,0.1978471539824964,0.19809930704568657,0.2671168105765088,0.3873949556161963,0.27972684542608733,0.2875972385731988,0.04528096038451757
179,0.0013598838888688374,0.00017648827613433033,3.525371852761447e-05,0.9984283741164692,0.009137316238437493,0.0014582481095411928,0.00029910103009516054,0.9891053346219261,0.3135821711633369,0.21028494582364468,0.21052291539274365,0.2656099676202748,0.3574991260901432,0.2948020765235275,0.30305338973142626,0.044645407654903005
180,0.001266766807941173,0.00018451784208084658,3.6691659358757e-05,0.9985120236906193,0.008515598450287315,0.001525301156003818,0.0003114454571212593,0.9896476549365876,0.29324541394035963,0.22108915805775894,0.22131220299156715,0.2643532250103142,0.33189736631963035,0.3077079781997048,0.31628171657312054,0.04411293890754422
181,0.0011856528580849097,0.00019150248631807552,3.7933108149992635e-05,0.998584911547447,0.007973552729419627,0.0015836801327141008,0.0003221134771227836,0.9901206536607434,0.27537932830232764,0.23056158855646866,0.23076957888888905,0.26328950425231473,0.309724877739938,0.31888232162054614,0.3277324616998377,0.04366033893967813
182,0.0011143494187742875,0.0001976346418630141,3.901601183976116e-05,0.998648999927523,0.007496704178157594,0.0016349737623550672,0.0003314270917632483,0.9905368949677241,0.2595608697885543,0.23893408662948637,0.23912725277478264,0.26237779080717677,0.29033479018313724,0.32865232081519524,0.3377420085663916,0.04327088043527591
183,0.0010511700518508744,0.00020306201582318806,3.996908294737001e-05,0.9987057988493787,0.007073902854905102,0.0016804033511291212,0.0003396303125246596,0.9909060634814411,0.2454579906361089,0.246387675889203,0.24656645628997448,0.2615878771847136,0.2732335101235746,0.3372675060850979,0.34656677800496377,0.04293220578636367
184,0.0009947956181120432,0.0002078999160657971,4.0814458978625715e-05,0.9987564900068435,0.006696415664371689,0.0017209235891430992,0.0003469115286829975,0.9912357492178022,0.23280653910682345,0.2530657487183277,0.253230696005867,0.260897016168982,0.2580378159724674,0.344921515545155,0.3544056851973826,0.04263498328499506
185,0.0009441790489234302,0.00021223971952345568,4.156949482498653e-05,0.9988020117367281,0.0063573025132807924,0.0017572919323790399,0.00035341860961109564,0.9915319869447291,0.2213938048969238,0.25908334619648316,0.2592350689345876,0.2602877799720055,0.24444561011035576,0.35176693066850134,0.36141542058150716,0.04237203863963587
186,0.0008984783461959874,0.0002161547875209107,4.224799143341927e-05,0.9988431188748498,0.006050976629655498,0.0017901171501156212,0.0003592692735443524,0.9917996369466846,0.21104661985098586,0.26453383474169423,0.2646729612162762,0.25974658419104363,0.23221551272197766,0.35792562251634075,0.3677211018736609,0.04213776288802064
187,0.0008192066739199361,0.00022293840711406474,4.341777160962935e-05,0.9989144371473564,0.0055192969458917945,0.0018470298151305048,0.0003693634831616512,0.9922643097558159,0.19300360630811134,0.27402655115756497,0.27414234593633513,0.25882749659798865,0.21109647512560598,0.3685589279512353,0.37860629545235436,0.041738301470804394
188,0.0007846055920070791,0.0002258964082303527,4.3925564860053016e-05,0.9989455724349025,0.005287093318431996,0.0018718611729540808,0.00037374817478742723,0.9924672973338264,0.18509081164768235,0.2781850662687505,0.2782900854279594,0.25843403665560777,0.2019162477523448,0.37318050920987234,0.3833366029990943,0.04156664003868862
189,0.0007528144619681656,0.00022861259183926808,4.4390636156468635e-05,0.9989741823100361,0.005073676056256541,0.0018946703656758082,0.0003777655053740863,0.9926538880726935,0.1778009084980657,0.2820138423483383,0.28210864307945577,0.25807660607414024,0.19350194676418125,0.3774161866460694,0.38767152586727355,0.04141034072247578
190,0.0007235037061047194,0.0002311154913550733,4.481817117632712e-05,0.9990005626313639,0.0048768496295113544,0.0019156951294634474,0.00038145989466229017,0.992825995346363,0.17106318545200355,0.2855506084240455,0.2856357177181926,0.25775048840575837,0.18576147942856142,0.3813124010665848,0.3916586912164141,0.04126742828843975
191,0.0006963934562069028,0.00023342932047407808,4.521254898233886e-05,0.9990249646743367,0.004694748520719019,0.0019351373335171505,0.000384868877470882,0.992985245268293,0.16481723190902323,0.2888275443307799,0.28890345854350347,0.2574517652166933,0.17861695790056453,0.38490842211121873,0.39533836525875493,0.041136254729461835
192,0.0006712444803406811,0.00023557474945673832,4.557748971277035e-05,0.9990476032804898,0.004525777184354612,0.001953169404757168,0.0003880243602739275,0.9931330290506142,0.1590111355531157,0.291872273524813,0.2919394588765422,0.25717713204552917,0.17200206136385346,0.3882376838095802,0.39874482531743194,0.041015429509134387
193,0.000647851070093299,0.00023756953970448765,4.591617664115474e-05,0.999068663213561,0.0043685629432274106,0.0019699395834277085,0.00039095366039629373,0.9932705438129485,0.15360003642894643,0.29470863604064873,0.2947675296793539,0.25692379785105096,0.165859963782255,0.39132882920479495,0.4019074327632324,0.0409037742497177
194,0.0006260353541441476,0.0002394290366747831,4.623134923586114e-05,0.9990883042599452,0.0042219182999692064,0.001985576009044958,0.00039368029903978245,0.993398825391946,0.14854497056611668,0.29735731627619255,0.2974083276664401,0.2566893854912507,0.16014169269871353,0.39420653968360747,0.4048514846519245,0.04080028296575452
195,0.0006056427367982585,0.00024116656759463412,4.6525378017530194e-05,0.9991066653175895,0.004084810683063862,0.0020001900194809986,0.00039622463963933974,0.9935187746578158,0.14381193281666738,0.29983634838347384,0.29987986086281176,0.256471857937047,0.15480481709632113,0.39689219740746723,0.40759889384458625,0.040704091651625265
196,0.0005865382064082261,0.000242793763078682,4.68003247504919e-05,0.9991238677057627,0.003956337946000552,0.0020138788206291516,0.00039860440150636114,0.9936311788318639,0.13937111278471284,0.30216152751880676,0.3021978999183812,0.2562694597780992,0.14981238994324841,0.3994044190503486,0.41016873690159034,0.04061445410481268
197,0.000568603320670858,0.0002443208161290437,4.705799047826991e-05,0.9991400178727219,0.0038357083459532723,0.002026727637798704,0.0004008350700432189,0.9937367289462048,0.13519626793064665,0.3043467473120024,0.30437631557510886,0.256080669182242,0.14513208957213575,0.40175948921945426,0.4125776989254821,0.04053072228292804
198,0.0005517337587190363,0.0002457567100524941,4.729995851344684e-05,0.9991552095727151,0.0037222242786933047,0.0020388116092059775,0.00040293026387462134,0.9938360338482262,0.1312642048356037,0.30640427600808917,0.30642735476517274,0.2559041643911342,0.14073551739112644,0.4039717143681824,0.4148404367448589,0.04045233149583233
199,0.0005358372416957666,0.00024710937363959384,4.752762172757211e-05,0.9991695257629372,0.003615268451040403,0.0020501970776841136,0.00040490196849311046,0.9939296325027824,0.12755435020861078,0.30834498996363685,0.3083618740379777,0.2557387857897747,0.136597620145385,0.4060537149837402,0.41696987871167873,0.04037878615919602
200,0.0005208318660578302,0.0002483858451343464,4.774221366551495e-05,0.9991830400751424,0.0035142927952630946,0.0020609429538290956,0.00040676080212815983,0.9940180034487797,0.12404839039732864,0.3101785638085732,0.3101895296395965,0.25558351615450164,0.13269621107320922,0.40801666657440294,0.41897747193181695,0.0403096504205709
201,0.0005066446778464118,0.00024959239057020273,4.794482989618614e-05,0.9991958181016872,0.0034188089799143456,0.002071101701349764,0.0004085161985522723,0.9941015731201835,0.12072996978869273,0.31191363244403597,0.3119189394209699,0.25543745834630144,0.12901157121965848,0.40987050090531696,0.4208733886870646,0.04024453918796003
202,0.0029011436486625266,4.2057760087318587e-05,9.13982189546462e-06,0.9970476587693546,0.01934522616600106,0.000344865262557852,7.695528656993606e-05,0.9802329532848713,0.617683076101686,0.04471083049821525,0.044828539932924585,0.2927775534671741,0.7996571569536632,0.07117862541989216,0.07328057511100813,0.05588364251543652
203,0.002548173130228768,7.307897318539517e-05,1.554905103295204e-05,0.9973631988455529,0.017021103452649813,0.0006002745759084583,0.00013114713786001458,0.9822474748335817,0.5542639903763702,0.08008124537330029,0.0802593396719421,0.28539542457838746,0.6961712661164139,0.12368840296921917,0.1272890839394153,0.05285124697495166
204,0.002274343122446625,9.706027678557372e-05,2.0330843359865793e-05,0.997608265757408,0.01521253712502501,0.0007983363871674426,0.00017171064052413516,0.9838174158472833,0.5022571497153129,0.10868194332245598,0.10888942813293791,0.28017147882929316,0.6164899909747129,0.16404236853014498,0.16876476069293342,0.05070287980220871
205,0.0020549432270221464,0.00011621584296502771,2.4051047118438966e-05,0.9978047898828943,0.013759949510672703,0.0009569320110421211,0.00020335139229273795,0.9850797670859924,0.4589784771196436,0.1322572931793306,0.13247660972277672,0.276287619978249,0.5532347371895967,0.19603584287609668,0.20162875786690107,0.049100662067405355
206,0.0018748558835144276,0.00013189704052096453,2.7035162686932188e-05,0.9979662119132776,0.012565290489134693,0.0010870222355757267,0.0002287861758925711,0.986118901099397,0.42246303393245876,0.15201242752667757,0.15223334235983563,0.27329119618102815,0.5017916628801649,0.22203045850711323,0.22831826683206513,0.04785961178065656
207,0.0017242048330100809,0.0001449843911984379,2.9485677763025394e-05,0.9981013250980284,0.011564271606025122,0.001195774830907448,0.00024971043361561975,0.9869902431294518,0.39127051186301365,0.1688005804965262,0.1690170515747245,0.27091185606573553,0.4591283668744263,0.2435732982788737,0.25042845701318767,0.046869877833512236
208,0.0015962212299221717,0.000156079743847464,3.1535970362545296e-05,0.9982161630558678,0.010712696160032505,0.001288104157367632,0.00026724405455520587,0.9877319556280447,0.36433187880238943,0.18324062499054306,0.18344909689528985,0.26897839931177775,0.42316971241669366,0.26172059617570337,0.2690476045544261,0.04606208685317686
209,0.0014860914615235697,0.0001656099682328712,3.327783652537474e-05,0.9983150207337183,0.00997905118394731,0.0013675049868477624,0.00028215967336730656,0.9883712841558375,0.34084129921482526,0.19579149799734014,0.1959899310677648,0.26737727172006975,0.3924475372455978,0.27721834009709284,0.28494386106538677,0.04539026159192253
210,0.0013902896147053212,0.0001738869546982671,3.4776696909126796e-05,0.9984010467336872,0.009340201238940277,0.0014365365823093698,0.00029500911433013135,0.9889282530644202,0.32018174421910556,0.2068003483946921,0.20698764514359305,0.26603026224260934,0.36589369978299796,0.29060853497389516,0.2986750449710697,0.04482272027203721
211,0.0013061692853955761,0.00018114424713850188,3.608052455084958e-05,0.9984766059429151,0.008778747339350818,0.0014971191389846939,0.00030619780576791314,0.9894179357158965,0.30187367154728995,0.2165344380940024,0.21671009410089614,0.26488179625781144,0.3427124207804952,0.3022945508346199,0.310656108122756,0.04433692026212877
212,0.0012317029332213493,0.00018756036952606285,3.7225342698208905e-05,0.9985435113545544,0.00828133598866613,0.0015507230515405567,0.00031603070696292144,0.9898519102528305,0.28553923105452905,0.22520278697475044,0.22536667319968723,0.26389130877103323,0.3222986035086276,0.31258283986155583,0.3212021773364121,0.04391637929340452
213,0.0011653096583453093,0.0001932742451980585,3.8238757738817e-05,0.9986031773387178,0.00783753919186054,0.0015984943259257781,0.00032474188190993367,0.9902392246003037,0.2708769104225488,0.2329711650337497,0.2331233894093736,0.2630285351343277,0.30418389796638656,0.321710428141361,0.33055690300982565,0.043548770882426764
214,0.0011057377999302701,0.00019839565479069362,3.9142295718966756e-05,0.9986567242495601,0.007439089309809862,0.001641339820578436,0.0003325140944462041,0.9905870567751655,0.2576433321271182,0.23997270614465807,0.240113524210017,0.26227043751820683,0.2880001055402767,0.32986354520174266,0.338911659729936,0.04322468952804459
215,0.0010519829923914157,0.00020301253517735122,3.995299885369426e-05,0.9987050514735776,0.007079343966804628,0.0016799868554419955,0.00033949222063175445,0.9909011769571217,0.24563996946072417,0.2463155476422164,0.2464453041774273,0.2615991787196322,0.273453744939565,0.33719055411033316,0.3464188668495208,0.0429368341005811
216,0.0009588084845028172,0.00021100500342108666,4.1348025253001646e-05,0.9987888384868231,0.006455331452053294,0.001746940707426622,0.00035150993090817694,0.9914462179096118,0.2246975424302991,0.2573648316849987,0.2574736774616216,0.26046394842308057,0.24836966018640752,0.34982283540122616,0.3593595620769892,0.042447942335377103
217,0.0009181648511973709,0.00021448735077943685,4.195256190104724e-05,0.9988253952361221,0.0061829491892268626,0.0017761327937122755,0.00035672179918997825,0.991684196217871,0.21550886059721538,0.26220615390450025,0.2623051846611288,0.2599798008371556,0.23747952329540237,0.3553060900856259,0.3649757932783028,0.04223859334066884
218,0.0008808352487885616,0.00021768356772843085,4.25056994055805e-05,0.9988589754840774,0.005932679172523477,0.001802937026481346,0.00036149266774093615,0.9919028911332542,0.2070412753358417,0.26666406350611116,0.26675370685561717,0.2595409543024299,0.22750521846654514,0.36032770452847324,0.3701187105937321,0.042048366411249524
219,0.0008464292218146157,0.00022062760129904816,4.3013745886994045e-05,0.9988899294309993,0.005701927063704358,0.0018276355043412215,0.0003658764217799921,0.9921045610101745,0.19921322958363127,0.270782364466819,0.27086303876235956,0.25914136718719033,0.21833578032888068,0.3649436793167601,0.3748457848471505,0.04187475550720874
220,0.0008146154826250826,0.0002233482194317443,4.3482014128886166e-05,0.9989185542838144,0.00548849009199368,0.001850467460421195,0.0003699184783631913,0.992291123969222,0.19195499859973994,0.2745984363669767,0.27467054629188303,0.25877601874140044,0.20987748735566467,0.3692013019807529,0.37920553717752653,0.041715673486055864
221,0.0007851111032123042,0.00022586997253393627,4.3915013293241943e-05,0.9989451039109606,0.0052904857990692675,0.001871637190690916,0.00037365741148029055,0.9924642195987595,0.18520661972347724,0.27814436466853765,0.2782082986190201,0.25844071698896515,0.2020506348370252,0.37314077820431923,0.3832392159312532,0.041569371027402345
222,0.0007576729538500347,0.0002282139285302666,4.4316592335339605e-05,0.9989697965252844,0.0051062955377735786,0.001891320120704233,0.0003771261689071141,0.992625258172615,0.17891625023742935,0.2814478534531459,0.28150398214547245,0.25813191416395226,0.19478700834871165,0.37679651232830635,0.3869821127452377,0.04143436657774415
223,0.0007320909471225089,0.00023039827830669495,4.4690059117691246e-05,0.998992820715453,0.00493451984959986,0.0019096678068285288,0.00038035308369610066,0.9927754592598754,0.17303883621963254,0.2845329431167594,0.28458161901683393,0.25784660164677414,0.1880278834100219,0.380198116837939,0.3904645998749202,0.04130939987711891
224,0.0007081825933977628,0.00023243880935394187,4.503827190838977e-05,0.9990143403253399,0.004773942472046929,0.0019268118522576237,0.0003833626518612242,0.9929158830238343,0.16753503900746253,0.2874205977456205,0.2874621550527661,0.257582208194151,0.18172242994309934,0.38337121935380797,0.3937129592882498,0.041193391414842934
225,0.0006857886052338003,0.00023434929059240278,4.5363713414165585e-05,0.9990344983907596,0.004623501257981929,0.0019428670911190654,0.0003861761620937862,0.9930474554888054,0.16237035792133603,0.29012918183313174,0.29016393682878333,0.25733652341674895,0.17582642816484673,0.38633811150480324,0.39675004919496665,0.04108541113538335
226,0.0006647693105088021,0.00023614178208937442,4.566854979938882e-05,0.9990534203576024,0.004482264427558243,0.001957934153110187,0.0003888121981659231,0.9931709892211656,0.15751440978342807,0.2926748514911823,0.2927031031215505,0.25710763560383904,0.17030122738260944,0.3891182750384428,0.3995958443848508,0.04098465319409694
227,0.0006450017478562084,0.00023782690654007858,4.5954683101479544e-05,0.9990712166625022,0.004349411327084527,0.0019721017124352935,0.0003912870852675456,0.9932871998752127,0.15294033203179133,0.2950718747389539,0.2950939053409719,0.25689388788828293,0.16511289544764612,0.3917288108613676,0.40226787680441556,0.04089041688657057
228,0.0006263771901951772,0.0002394140353909952,4.62237849646299e-05,0.9990879849894492,0.004224216007761198,0.001985448032067881,0.00039361517781076274,0.9933967207823601,0.14862428925935967,0.2973329024830373,0.2973489785900076,0.25669382966759546,0.1602315199841303,0.39418479278193214,0.40478159875763037,0.040802088476307265
229,0.0006087991731395606,0.00024091148355040117,4.6477334359096985e-05,0.9991038120089509,0.004106034149732847,0.00199804257823441,0.0003958091809006045,0.9935001140911321,0.14454505761245007,0.2994691890436169,0.29947956222794253,0.25650619111599043,0.15563062979605508,0.3964995589006144,0.4071506820483625,0.04071912925496803
230,0.0005921818026434322,0.00024232665013453964,4.6716643556291426e-05,0.9991187749036657,0.003994291828816568,0.0020099471890588877,0.00039788037207902474,0.9935978806100455,0.14068367734371748,0.3014907804422577,0.3014956881652595,0.2563298540487653,0.1512867137209657,0.3986849547237553,0.4093872675293235,0.04064106402595566
231,0.002953589935448404,3.7447120804349816e-05,8.160667823682164e-06,0.9970008022759236,0.01968987308833652,0.00030697985933770405,6.869332947053132e-05,0.9799344537228551,0.6267311215903776,0.039619935359390825,0.039709343803616966,0.29393959924661467,0.8150691144688115,0.06336153236757179,0.0652081733610365,0.05636117980258028
232,0.0026289462817822955,6.600332604765271e-05,1.4104903669505178e-05,0.9972909454885005,0.01755365830397889,0.0005419390963304604,0.0001189192608685942,0.981785483338822,0.5691496345549725,0.07184570806611297,0.07198443926053488,0.2870202181183798,0.7197959019642933,0.11173326027736405,0.11495230472370878,0.05351853303463382
233,0.0023709400165837736,8.862501022699377e-05,1.865894756274855e-05,0.9975217760256265,0.01585108464456686,0.0007286071861136781,0.00015751492518099308,0.9832627932441386,0.5208662275620675,0.09850102779249098,0.0986658772513387,0.28196686739410276,0.6445170599298803,0.149881390618847,0.1541598746289114,0.051441674822361255
234,0.002160286750443956,0.0001070421331573972,2.22733194452973e-05,0.9977103977969534,0.014457790720742873,0.0008809353158013406,0.00018822253853099434,0.9844730514249248,0.4799288342548049,0.12088650682851798,0.1210635300602167,0.2781211288564605,0.583532819177462,0.1807444644771301,0.1858651324009835,0.049857583944424404
235,0.00198471733925172,0.00012235309934171016,2.521845709298424e-05,0.9978677111043135,0.01329433784688934,0.00100781717666755,0.00021329599859212206,0.985484548977851,0.44484155386485863,0.13993872256105439,0.1401193338392942,0.2751003897347927,0.5331202673532647,0.20623220385281882,0.21203817452420612,0.0486093542697104
236,0.0018359681209631207,0.00013529602555035502,2.766807914160259e-05,0.9980010677743449,0.012307037556732686,0.001115249821670044,0.0002341874123111968,0.986343525209286,0.414465881833525,0.1563439275297532,0.1565227695152213,0.27266742112150044,0.49074610005748026,0.22763960446768713,0.2340139479106491,0.047600347564183416
237,0.0017082327732620406,0.00014638829285205127,2.9739559385457288e-05,0.9981156393745004,0.011458054673364094,0.0012074493448780194,0.00025188048387190745,0.9870826154978859,0.38793001495669394,0.17061437972086124,0.17078810141268147,0.27066750390976324,0.4546269443043645,0.24587600802422455,0.25272927270374007,0.046767774967670775
238,0.00159729497135812,0.00015600470593111297,3.1515381379227724e-05,0.9982151849413315,0.010719843980049586,0.0012874778702167105,0.0002670681240533688,0.9877256100256804,0.3645593093575834,0.18313930952982876,0.18330583727296362,0.26899554383962415,0.42347101784301555,0.26159883527204564,0.26886108298487316,0.04606906390006558
239,0.0015000104427086533,0.00016442410727275297,3.30553658191453e-05,0.9983025100841996,0.010071817652080201,0.001357618658249284,0.00028025391508601293,0.9882903097745844,0.3438255048671603,0.19421935103410498,0.19437743953907402,0.26757770455966073,0.39631963444666607,0.2752952585355647,0.28291078579452217,0.04547432122324699
240,0.0014139822175354548,0.0001718586006322251,3.440404223432782e-05,0.9983797551395979,0.009498249815909661,0.0014196119449553716,0.0002918134203099982,0.9887903248188249,0.3253100391726456,0.2040901817655761,0.2042391301907118,0.26636064887106653,0.37244629825135955,0.2873340155704226,0.29525774401950217,0.04496194215871565
241,0.0013373485813878538,0.0001784725762558805,3.559528777800415e-05,0.9984485835545783,0.008986904734434944,0.0014748088768877815,0.0003020328451479874,0.9892362535435293,0.30867750497212876,0.2129390610152573,0.21307852943474087,0.26530490457787304,0.3512903875760372,0.29799937506372925,0.30619431606368414,0.04451592129654938
242,0.0012686401726538549,0.00018439552231467807,3.665536057271982e-05,0.9985103089444587,0.008528110134670553,0.0015242754157265366,0.0003111343674703238,0.9896364800821326,0.29365626599436223,0.22091659653858545,0.22104648511574052,0.26438065235131175,0.33241234283013193,0.30751403826865503,0.3159494700413579,0.04412414885985522
243,0.001206680961574706,0.00018973088443434598,3.760494403651032e-05,0.9985659832099545,0.008114113705245953,0.0015688643461443646,0.0003192932400692542,0.9899977287085404,0.2800241568174915,0.22814525936873026,0.228265627602904,0.2635649562108742,0.31546264188938805,0.3160549673853025,0.3247050974699377,0.043777293255371726
