tie_line,phase1_x_2-phenylethanol,phase1_x_thymol,phase1_x_carvone,phase1_x_water4C_aparicio2007,phase1_w_2-phenylethanol,phase1_w_thymol,phase1_w_carvone,phase1_w_water4C_aparicio2007,phase2_x_2-phenylethanol,phase2_x_thymol,phase2_x_carvone,phase2_x_water4C_aparicio2007,phase2_w_2-phenylethanol,phase2_w_thymol,phase2_w_carvone,phase2_w_water4C_aparicio2007
197,0.0025173974763423946,7.954404309817924e-05,3.3114255165226185e-06,0.997399747055043,0.016819237771437654,0.0006535230546490486,2.7206222295358797e-05,0.982500032951618,0.5650514269793805,0.0954965951334245,0.0957928420406323,0.2436591358465627,0.6757336422535645,0.14043462092801745,0.14087027334113958,0.04296146347727853
198,0.002261880732659162,0.00010471929467092235,3.907190250005654e-06,0.9976294927824199,0.015131282445304598,0.0008614527839717773,3.2141735951830865e-05,0.9839751230347717,0.5131214507278847,0.12985955318513095,0.13020507941607426,0.22681391667091017,0.5922703605288614,0.18432000215244854,0.18481043503989583,0.03859920227879407
199,0.0020603627599480234,0.00012500850709272148,4.289365365900021e-06,0.9978103393675934,0.01379698200462023,0.001029387069196178,3.5320934114031176e-05,0.9851383099920695,0.46916161365845144,0.15809564964028025,0.15846277264672745,0.21427996405454097,0.5271324365687119,0.21843182919497744,0.21893906231632063,0.03549667191999001
200,0.001895404563959428,0.00014185474878248013,4.554893104814111e-06,0.9979581857941533,0.012702746073526628,0.001169064054131115,3.753812857836106e-05,0.986090651743764,0.4317402209299283,0.1816498335126114,0.18202239791441116,0.20458754764304904,0.4749035143639445,0.24570648086003288,0.24621042565475015,0.033179579121272326
201,0.001756914270174247,0.0001561341987343851,4.7499713283701394e-06,0.998082201559763,0.011782689400935676,0.0012876286512282888,3.9172706713198314e-05,0.9868905092411229,0.39962459822983687,0.2015698156408877,0.2019381554346932,0.1968674306945823,0.4320996775970966,0.268013062803511,0.2685028180576712,0.0313844415417212
202,0.0016384818701887665,0.0001684266210250385,4.8992964435975645e-06,0.9981881922123426,0.010994878691392911,0.0013898190856174285,4.042790659795539e-05,0.9875748743163918,0.37182420845859065,0.21862256457841373,0.21898085626977962,0.19057237069321606,0.3963832593854539,0.2865968155410082,0.28706650748693463,0.02995341758660323
203,0.0015357572866081018,0.0001791386041282421,5.01724065959751e-06,0.998280086868604,0.010310803632746278,0.0014789648442689485,4.142224165970051e-05,0.9881688092813251,0.347558338790791,0.2333781436938313,0.23372292034360462,0.18534059717177315,0.3661290857630558,0.3023189935421784,0.3027656186121466,0.02878630208261914
204,0.0014456415737420798,0.0001885673495089472,5.112729691415106e-06,0.9983606783470574,0.009710119300495772,0.0015575039863795135,4.2229457519537824e-05,0.9886901472556052,0.3262128813749593,0.24626725642911654,0.24659653265128906,0.18092332954463508,0.3401729659579251,0.31579416124404464,0.31621639970930526,0.027816473088724893
205,0.0013658445000119177,0.00019693693220062836,5.191598605812641e-06,0.9984320269691817,0.00917776665004452,0.0016272776331013674,4.289785667359044e-05,0.9891520578601805,0.30730236999751553,0.25762051977765105,0.25793325748959056,0.1771438527352428,0.3176593658351329,0.3274725793965904,0.32787011382161135,0.026997940946665275
206,0.0012946244551820419,0.00020442042314600055,5.257822422530393e-06,0.9984956972992495,0.008702277664480208,0.00168970989098979,4.346040584248405e-05,0.9895645520386875,0.2904400318465899,0.26769552018713394,0.26799129309537467,0.17387315487090158,0.29794560561155387,0.33769166839139386,0.33806477903134396,0.026297946965708256
207,0.0012306263722730742,0.00021115412398790958,5.314203016401511e-06,0.9985529053007226,0.008274717935891832,0.0017459237889219247,4.3940384825386146e-05,0.9899354178903608,0.27531497918184483,0.2766956955108513,0.27697447361444844,0.17101485169285552,0.2805395947367721,0.3467092758926654,0.3470585944979095,0.025692534872653085
208,0.001172776009629903,0.00021724712504263968,5.3627722082626926e-06,0.9986046140931192,0.007887996136778286,0.0017968192317055465,4.435470544050311e-05,0.9902708299260757,0.2616750519938246,0.2847837307925761,0.2850457395157522,0.16849547769784717,0.26505819035849226,0.35472583379493505,0.35505219114172426,0.02516378470484852
209,0.0011202083060478114,0.0002227879384949218,5.405039211130561e-06,0.9986515987162461,0.007536395501729519,0.001843127171827845,4.471595142057816e-05,0.9905757613750221,0.24931390962133954,0.2920912064807841,0.29233683331819443,0.16625805057968185,0.25119863743808307,0.36189950272098664,0.362203833109377,0.024698026731553264
210,0.001072217318020902,0.00022784923908195374,5.4421490334966445e-06,0.9986944912938637,0.0072152460719824675,0.0018854483755543856,4.503368585330425e-05,0.9908542718666098,0.238061270912269,0.29872564847256716,0.2989553804984938,0.1642577001166701,0.23871853937333265,0.3683567621672569,0.36864004331726574,0.024284655142144795
211,0.0010282202523334105,0.0002324913084787823,5.4749853318471e-06,0.998733813453856,0.0069206889536995745,0.001924281622432065,4.531530114434356e-05,0.9911097141227241,0.22777549214998333,0.30477576389249705,0.30499014565374605,0.16245859830377357,0.22742153133665174,0.3741999696073202,0.37446318492181635,0.02391531413421163
212,0.0009877311259805046,0.0002367646151198434,5.504241395920647e-06,0.9987700000175037,0.006649503496145457,0.0019600448515616794,4.5566606329100653e-05,0.9913448850459637,0.21833786363473887,0.3103153668003389,0.3105149718693101,0.16083179769561204,0.21714684729782402,0.37951285207794244,0.3797569672495356,0.023583333374697948
213,0.0009503410376078482,0.00024071175409837858,5.530468515472591e-06,0.9988034167397783,0.006398977712239194,0.0019930910796072277,4.579222774361103e-05,0.9915621389804099,0.2096481989646992,0.3154063686995801,0.31559178048171077,0.15935365185400988,0.2077616015455747,0.3843645630607513,0.3845905119498583,0.02328332344381572
214,0.0009157032369697688,0.0002443689588183819,5.554111132322297e-06,0.9988343736930796,0.006166810123293172,0.0020237208180013027,4.59959005363161e-05,0.9917634731581692,0.20162138959988213,0.3201010768235618,0.32027287571095686,0.15800465786559906,0.19915499455073213,0.38881272276783674,0.3890213993328749,0.023010883348556332
215,0.0008835214735915382,0.0002477672286339365,5.57553046188688e-06,0.9988631357673127,0.005951033075856393,0.002052191344185394,4.61806648773204e-05,0.9919505949150809,0.1941846949280689,0.32444398495660404,0.3246027398254865,0.15676858028984053,0.19123390655019454,0.39290572813512564,0.3930979822691069,0.022762383045572876
216,0.0008535410599364156,0.0002509332718890581,5.595023860635606e-06,0.998889930644314,0.005749953887096577,0.0020787244625260107,4.634902689453634e-05,0.992124972623483,0.18727558829963117,0.32847317510167473,0.3286194378546217,0.1556317987440723,0.18391950521595635,0.39668452809409416,0.39686116404347593,0.022534802646473562
217,0.0008255417158833707,0.00025389022286146707,5.612838096064222e-06,0.998914955223159,0.005562107672623099,0.002103512409662338,4.650306914315022e-05,0.9922878768485714,0.1808400360813664,0.33222143085691597,0.3323557330601193,0.15458280000159838,0.17714460589451128,0.4001840042217703,0.4003457806409347,0.022325609242783654
218,0.0007993318997451735,0.00025665823292771026,5.629179953603247e-06,0.9989383806873734,0.005386219947900552,0.002126722727741203,4.664453896261773e-05,0.9924404127853956,0.1748311101184597,0.3357171257806834,0.3358399767647779,0.15361178733607903,0.17085159622463547,0.40343405489821077,0.40358168594487304,0.02213266293228075
219,0.000729864322011459,0.00026399444790763777,5.670984128071934e-06,0.9990004702459528,0.004919818169252591,0.002188267671791126,4.7007167510742825e-05,0.9928449069914455,0.1589791660401766,0.34492057413642147,0.3450118956323489,0.15108836419105287,0.15439901204346024,0.41192878086403106,0.4120378435158553,0.021634363576653246
220,0.0007093277854644615,0.0002661630700952508,5.6829365177819e-06,0.9990188262079226,0.00478187521962367,0.002206468836607409,4.711105234252303e-05,0.9929645448914265,0.15431423434612973,0.3476240090860055,0.3477056856389303,0.15035607092893444,0.14959765064349834,0.4144071904683057,0.41450455817001797,0.021490600718177977
221,0.000689919905397589,0.0002682123998232767,5.694066807701991e-06,0.9990361736279715,0.004651487514801244,0.0022236722168162307,4.720787767204326e-05,0.9930776323907105,0.1499148749098201,0.35017151487218984,0.3502439422021278,0.1496696680158621,0.14508613899272418,0.41673573752089166,0.4168219325866707,0.021356190899713485
222,0.0006715497063064609,0.0002701520435145305,5.704456449651407e-06,0.9990525937937292,0.004528048066874417,0.0022399578982831977,4.7298336572167855e-05,0.9931846956982702,0.14575907583454914,0.35257620050624416,0.35263975359630717,0.14902497006289944,0.14083898302290093,0.4189276266239544,0.41900313979003445,0.021230250563110117
223,0.0006541357836410882,0.0002719905999267093,5.714176521516593e-06,0.9990681594399108,0.004411013544104394,0.002255397592657637,4.7383034465610396e-05,0.9932862058287724,0.1418271875607648,0.35484974621007787,0.3549047802927415,0.14841828593641582,0.1368335947733347,0.4209945543330669,0.421059846895205,0.021112003998393514
224,0.000637605070672671,0.00027373578944584127,5.723289324989102e-06,0.9990829358505565,0.004299896093954271,0.002270055708651408,4.746250254947274e-05,0.9933825856948449,0.13810161497354803,0.3570025928302907,0.3570494444013117,0.14784634779484962,0.13304988962378683,0.4229469185835835,0.4230024244202136,0.021000767372416122
225,0.0006218917872758137,0.0002753945608677057,5.73184959736898e-06,0.9990969818022591,0.004194256368553628,0.0022839902373436383,4.75372080010023e-05,0.9934742161861018,0.1345665563859375,0.3590441021096471,0.3590830899419362,0.14730625156247923,0.12946994873366025,0.4247939941772025,0.42484012164985857,0.020895935439278715
226,0.0006069365694615661,0.000276973197875783,5.739906030278687e-06,0.9991103503266324,0.004093697748237378,0.0022972536347823837,4.760756669777379e-05,0.9935614410502825,0.13120778081653175,0.3609826916190209,0.36101411775900716,0.14679540980544015,0.126077734625262,0.4265440803625363,0.4265812140930198,0.020796970919181895
